Scenario,ScenarioName,Algorithm,Seed,CapWatts,TotalSolutions,FeasibleSolutions,FeasibilityRate,PeakPowerMax
2,GPU_Stress,SPEA-II_PC_120kW,202,220000.0,13,13,1.0000,119532.472
2,GPU_Stress,SPEA-II_PC_120kW,202,190000.0,13,13,1.0000,119532.472
2,GPU_Stress,SPEA-II_PC_120kW,202,120000.0,13,13,1.0000,119532.472
2,GPU_Stress,SPEA-II_PC_120kW,203,220000.0,15,15,1.0000,119174.600
2,GPU_Stress,SPEA-II_PC_120kW,203,190000.0,15,15,1.0000,119174.600
2,GPU_Stress,SPEA-II_PC_120kW,203,120000.0,15,15,1.0000,119174.600
2,GPU_Stress,SPEA-II_PC_120kW,204,220000.0,23,23,1.0000,119731.478
2,GPU_Stress,SPEA-II_PC_120kW,204,190000.0,23,23,1.0000,119731.478
2,GPU_Stress,SPEA-II_PC_120kW,204,120000.0,23,23,1.0000,119731.478
2,GPU_Stress,SPEA-II_PC_120kW,205,220000.0,14,14,1.0000,119298.141
2,GPU_Stress,SPEA-II_PC_120kW,205,190000.0,14,14,1.0000,119298.141
2,GPU_Stress,SPEA-II_PC_120kW,205,120000.0,14,14,1.0000,119298.141
2,GPU_Stress,SPEA-II_PC_120kW,206,220000.0,16,16,1.0000,119999.998
2,GPU_Stress,SPEA-II_PC_120kW,206,190000.0,16,16,1.0000,119999.998
2,GPU_Stress,SPEA-II_PC_120kW,206,120000.0,16,16,1.0000,119999.998
2,GPU_Stress,SPEA-II_PC_120kW,207,220000.0,16,16,1.0000,119910.962
2,GPU_Stress,SPEA-II_PC_120kW,207,190000.0,16,16,1.0000,119910.962
2,GPU_Stress,SPEA-II_PC_120kW,207,120000.0,16,16,1.0000,119910.962
2,GPU_Stress,SPEA-II_PC_120kW,208,220000.0,12,12,1.0000,118671.299
2,GPU_Stress,SPEA-II_PC_120kW,208,190000.0,12,12,1.0000,118671.299
2,GPU_Stress,SPEA-II_PC_120kW,208,120000.0,12,12,1.0000,118671.299
2,GPU_Stress,SPEA-II_PC_120kW,209,220000.0,14,14,1.0000,119778.957
2,GPU_Stress,SPEA-II_PC_120kW,209,190000.0,14,14,1.0000,119778.957
2,GPU_Stress,SPEA-II_PC_120kW,209,120000.0,14,14,1.0000,119778.957
2,GPU_Stress,AMOSA_PC_190kW,200,220000.0,23,23,1.0000,189758.029
2,GPU_Stress,AMOSA_PC_190kW,200,190000.0,23,23,1.0000,189758.029
2,GPU_Stress,AMOSA_PC_190kW,200,120000.0,23,0,0.0000,189758.029
2,GPU_Stress,AMOSA_PC_190kW,201,220000.0,32,32,1.0000,189964.156
2,GPU_Stress,AMOSA_PC_190kW,201,190000.0,32,32,1.0000,189964.156
2,GPU_Stress,AMOSA_PC_190kW,201,120000.0,32,0,0.0000,189964.156
2,GPU_Stress,AMOSA_PC_190kW,202,220000.0,31,31,1.0000,189845.340
2,GPU_Stress,AMOSA_PC_190kW,202,190000.0,31,31,1.0000,189845.340
2,GPU_Stress,AMOSA_PC_190kW,202,120000.0,31,0,0.0000,189845.340
2,GPU_Stress,AMOSA_PC_190kW,203,220000.0,28,28,1.0000,189556.758
2,GPU_Stress,AMOSA_PC_190kW,203,190000.0,28,28,1.0000,189556.758
2,GPU_Stress,AMOSA_PC_190kW,203,120000.0,28,0,0.0000,189556.758
2,GPU_Stress,AMOSA_PC_190kW,204,220000.0,26,26,1.0000,189619.478
2,GPU_Stress,AMOSA_PC_190kW,204,190000.0,26,26,1.0000,189619.478
2,GPU_Stress,AMOSA_PC_190kW,204,120000.0,26,0,0.0000,189619.478
2,GPU_Stress,AMOSA_PC_190kW,205,220000.0,37,37,1.0000,189957.253
2,GPU_Stress,AMOSA_PC_190kW,205,190000.0,37,37,1.0000,189957.253
2,GPU_Stress,AMOSA_PC_190kW,205,120000.0,37,0,0.0000,189957.253
2,GPU_Stress,AMOSA_PC_190kW,206,220000.0,33,33,1.0000,189972.161
2,GPU_Stress,AMOSA_PC_190kW,206,190000.0,33,33,1.0000,189972.161
2,GPU_Stress,AMOSA_PC_190kW,206,120000.0,33,0,0.0000,189972.161
2,GPU_Stress,AMOSA_PC_190kW,207,220000.0,27,27,1.0000,189986.937
2,GPU_Stress,AMOSA_PC_190kW,207,190000.0,27,27,1.0000,189986.937
2,GPU_Stress,AMOSA_PC_190kW,207,120000.0,27,0,0.0000,189986.937
2,GPU_Stress,AMOSA_PC_190kW,208,220000.0,29,29,1.0000,189913.646
2,GPU_Stress,AMOSA_PC_190kW,208,190000.0,29,29,1.0000,189913.646
2,GPU_Stress,AMOSA_PC_190kW,208,120000.0,29,0,0.0000,189913.646
2,GPU_Stress,AMOSA_PC_190kW,209,220000.0,27,27,1.0000,189837.529
2,GPU_Stress,AMOSA_PC_190kW,209,190000.0,27,27,1.0000,189837.529
2,GPU_Stress,AMOSA_PC_190kW,209,120000.0,27,0,0.0000,189837.529
2,GPU_Stress,AMOSA_PC_120kW,200,220000.0,1,1,1.0000,133288.115
2,GPU_Stress,AMOSA_PC_120kW,200,190000.0,1,1,1.0000,133288.115
2,GPU_Stress,AMOSA_PC_120kW,200,120000.0,1,0,0.0000,133288.115
2,GPU_Stress,AMOSA_PC_120kW,201,220000.0,1,1,1.0000,147405.212
2,GPU_Stress,AMOSA_PC_120kW,201,190000.0,1,1,1.0000,147405.212
2,GPU_Stress,AMOSA_PC_120kW,201,120000.0,1,0,0.0000,147405.212
2,GPU_Stress,AMOSA_PC_120kW,202,220000.0,1,1,1.0000,122347.131
2,GPU_Stress,AMOSA_PC_120kW,202,190000.0,1,1,1.0000,122347.131
2,GPU_Stress,AMOSA_PC_120kW,202,120000.0,1,0,0.0000,122347.131
2,GPU_Stress,AMOSA_PC_120kW,203,220000.0,2,2,1.0000,119328.115
2,GPU_Stress,AMOSA_PC_120kW,203,190000.0,2,2,1.0000,119328.115
2,GPU_Stress,AMOSA_PC_120kW,203,120000.0,2,2,1.0000,119328.115
2,GPU_Stress,AMOSA_PC_120kW,204,220000.0,1,1,1.0000,132160.319
2,GPU_Stress,AMOSA_PC_120kW,204,190000.0,1,1,1.0000,132160.319
2,GPU_Stress,AMOSA_PC_120kW,204,120000.0,1,0,0.0000,132160.319
2,GPU_Stress,AMOSA_PC_120kW,205,220000.0,1,1,1.0000,131394.427
2,GPU_Stress,AMOSA_PC_120kW,205,190000.0,1,1,1.0000,131394.427
2,GPU_Stress,AMOSA_PC_120kW,205,120000.0,1,0,0.0000,131394.427
2,GPU_Stress,AMOSA_PC_120kW,206,220000.0,1,1,1.0000,133755.289
2,GPU_Stress,AMOSA_PC_120kW,206,190000.0,1,1,1.0000,133755.289
2,GPU_Stress,AMOSA_PC_120kW,206,120000.0,1,0,0.0000,133755.289
2,GPU_Stress,AMOSA_PC_120kW,207,220000.0,1,1,1.0000,136585.452
2,GPU_Stress,AMOSA_PC_120kW,207,190000.0,1,1,1.0000,136585.452
2,GPU_Stress,AMOSA_PC_120kW,207,120000.0,1,0,0.0000,136585.452
2,GPU_Stress,AMOSA_PC_120kW,208,220000.0,1,1,1.0000,132039.717
2,GPU_Stress,AMOSA_PC_120kW,208,190000.0,1,1,1.0000,132039.717
2,GPU_Stress,AMOSA_PC_120kW,208,120000.0,1,0,0.0000,132039.717
2,GPU_Stress,AMOSA_PC_120kW,209,220000.0,1,1,1.0000,132933.381
2,GPU_Stress,AMOSA_PC_120kW,209,190000.0,1,1,1.0000,132933.381
2,GPU_Stress,AMOSA_PC_120kW,209,120000.0,1,0,0.0000,132933.381
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,200,220000.0,1,1,1.0000,201624.238
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,200,190000.0,1,0,0.0000,201624.238
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,200,120000.0,1,0,0.0000,201624.238
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,201,220000.0,1,1,1.0000,194199.268
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,201,190000.0,1,0,0.0000,194199.268
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,201,120000.0,1,0,0.0000,194199.268
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,202,220000.0,1,1,1.0000,198537.651
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,202,190000.0,1,0,0.0000,198537.651
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,202,120000.0,1,0,0.0000,198537.651
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,203,220000.0,1,1,1.0000,197271.202
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,203,190000.0,1,0,0.0000,197271.202
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,203,120000.0,1,0,0.0000,197271.202
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,204,220000.0,1,1,1.0000,198847.891
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,204,190000.0,1,0,0.0000,198847.891
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,204,120000.0,1,0,0.0000,198847.891
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,205,220000.0,1,1,1.0000,196153.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,205,190000.0,1,0,0.0000,196153.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,205,120000.0,1,0,0.0000,196153.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,206,220000.0,1,1,1.0000,195993.845
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,206,190000.0,1,0,0.0000,195993.845
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,206,120000.0,1,0,0.0000,195993.845
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,207,220000.0,1,1,1.0000,191019.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,207,190000.0,1,0,0.0000,191019.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,207,120000.0,1,0,0.0000,191019.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,208,220000.0,1,1,1.0000,191884.029
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,208,190000.0,1,0,0.0000,191884.029
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,208,120000.0,1,0,0.0000,191884.029
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,209,220000.0,1,1,1.0000,198228.549
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,209,190000.0,1,0,0.0000,198228.549
2,GPU_Stress,GA_WaitingTime_Dominance_PC_190kW,209,120000.0,1,0,0.0000,198228.549
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,200,220000.0,1,1,1.0000,201624.238
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,200,190000.0,1,0,0.0000,201624.238
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,200,120000.0,1,0,0.0000,201624.238
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,201,220000.0,1,1,1.0000,194199.268
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,201,190000.0,1,0,0.0000,194199.268
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,201,120000.0,1,0,0.0000,194199.268
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,202,220000.0,1,1,1.0000,198537.651
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,202,190000.0,1,0,0.0000,198537.651
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,202,120000.0,1,0,0.0000,198537.651
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,203,220000.0,1,1,1.0000,197271.202
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,203,190000.0,1,0,0.0000,197271.202
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,203,120000.0,1,0,0.0000,197271.202
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,204,220000.0,1,1,1.0000,198847.891
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,204,190000.0,1,0,0.0000,198847.891
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,204,120000.0,1,0,0.0000,198847.891
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,205,220000.0,1,1,1.0000,196153.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,205,190000.0,1,0,0.0000,196153.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,205,120000.0,1,0,0.0000,196153.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,206,220000.0,1,1,1.0000,195993.845
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,206,190000.0,1,0,0.0000,195993.845
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,206,120000.0,1,0,0.0000,195993.845
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,207,220000.0,1,1,1.0000,191019.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,207,190000.0,1,0,0.0000,191019.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,207,120000.0,1,0,0.0000,191019.034
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,208,220000.0,1,1,1.0000,191884.029
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,208,190000.0,1,0,0.0000,191884.029
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,208,120000.0,1,0,0.0000,191884.029
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,209,220000.0,1,1,1.0000,198228.549
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,209,190000.0,1,0,0.0000,198228.549
2,GPU_Stress,GA_WaitingTime_Dominance_PC_120kW,209,120000.0,1,0,0.0000,198228.549
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,200,220000.0,63,63,1.0000,189975.605
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,200,190000.0,63,63,1.0000,189975.605
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,200,120000.0,63,26,0.4127,189975.605
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,201,220000.0,50,50,1.0000,189018.957
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,201,190000.0,50,50,1.0000,189018.957
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,201,120000.0,50,27,0.5400,189018.957
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,202,220000.0,62,62,1.0000,189473.156
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,202,190000.0,62,62,1.0000,189473.156
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,202,120000.0,62,27,0.4355,189473.156
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,203,220000.0,58,58,1.0000,189768.554
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,203,190000.0,58,58,1.0000,189768.554
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,203,120000.0,58,21,0.3621,189768.554
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,204,220000.0,48,48,1.0000,189275.927
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,204,190000.0,48,48,1.0000,189275.927
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,204,120000.0,48,16,0.3333,189275.927
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,205,220000.0,57,57,1.0000,189630.794
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,205,190000.0,57,57,1.0000,189630.794
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,205,120000.0,57,19,0.3333,189630.794
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,206,220000.0,59,59,1.0000,189995.330
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,206,190000.0,59,59,1.0000,189995.330
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,206,120000.0,59,23,0.3898,189995.330
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,207,220000.0,49,49,1.0000,187860.146
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,207,190000.0,49,49,1.0000,187860.146
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,207,120000.0,49,15,0.3061,187860.146
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,208,220000.0,43,43,1.0000,189670.927
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,208,190000.0,43,43,1.0000,189670.927
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,208,120000.0,43,15,0.3488,189670.927
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,209,220000.0,44,44,1.0000,189370.401
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,209,190000.0,44,44,1.0000,189370.401
2,GPU_Stress,GA_Energy_Dominance_PC_190kW,209,120000.0,44,17,0.3864,189370.401
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,200,220000.0,27,27,1.0000,119173.947
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,200,190000.0,27,27,1.0000,119173.947
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,200,120000.0,27,27,1.0000,119173.947
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,201,220000.0,29,29,1.0000,117264.309
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,201,190000.0,29,29,1.0000,117264.309
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,201,120000.0,29,29,1.0000,117264.309
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,202,220000.0,28,28,1.0000,117203.860
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,202,190000.0,28,28,1.0000,117203.860
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,202,120000.0,28,28,1.0000,117203.860
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,203,220000.0,30,30,1.0000,117863.947
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,203,190000.0,30,30,1.0000,117863.947
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,203,120000.0,30,30,1.0000,117863.947
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,204,220000.0,18,18,1.0000,117687.886
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,204,190000.0,18,18,1.0000,117687.886
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,204,120000.0,18,18,1.0000,117687.886
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,205,220000.0,22,22,1.0000,117312.472
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,205,190000.0,22,22,1.0000,117312.472
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,205,120000.0,22,22,1.0000,117312.472
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,206,220000.0,33,33,1.0000,118777.870
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,206,190000.0,33,33,1.0000,118777.870
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,206,120000.0,33,33,1.0000,118777.870
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,207,220000.0,19,19,1.0000,118333.085
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,207,190000.0,19,19,1.0000,118333.085
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,207,120000.0,19,19,1.0000,118333.085
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,208,220000.0,16,16,1.0000,112454.656
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,208,190000.0,16,16,1.0000,112454.656
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,208,120000.0,16,16,1.0000,112454.656
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,209,220000.0,19,19,1.0000,119266.345
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,209,190000.0,19,19,1.0000,119266.345
2,GPU_Stress,GA_Energy_Dominance_PC_120kW,209,120000.0,19,19,1.0000,119266.345
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,200,220000.0,3,3,1.0000,203420.187
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,200,190000.0,3,0,0.0000,203420.187
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,200,120000.0,3,0,0.0000,203420.187
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,201,220000.0,1,1,1.0000,197192.370
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,201,190000.0,1,0,0.0000,197192.370
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,201,120000.0,1,0,0.0000,197192.370
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,202,220000.0,1,1,1.0000,204570.416
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,202,190000.0,1,0,0.0000,204570.416
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,202,120000.0,1,0,0.0000,204570.416
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,203,220000.0,1,1,1.0000,207446.906
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,203,190000.0,1,0,0.0000,207446.906
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,203,120000.0,1,0,0.0000,207446.906
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,204,220000.0,1,1,1.0000,214800.437
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,204,190000.0,1,0,0.0000,214800.437
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,204,120000.0,1,0,0.0000,214800.437
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,205,220000.0,2,2,1.0000,207473.171
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,205,190000.0,2,0,0.0000,207473.171
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,205,120000.0,2,0,0.0000,207473.171
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,206,220000.0,1,1,1.0000,215126.161
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,206,190000.0,1,0,0.0000,215126.161
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,206,120000.0,1,0,0.0000,215126.161
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,207,220000.0,3,3,1.0000,207712.110
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,207,190000.0,3,0,0.0000,207712.110
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,207,120000.0,3,0,0.0000,207712.110
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,208,220000.0,2,2,1.0000,215549.411
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,208,190000.0,2,0,0.0000,215549.411
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,208,120000.0,2,0,0.0000,215549.411
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,209,220000.0,1,1,1.0000,217628.585
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,209,190000.0,1,0,0.0000,217628.585
2,GPU_Stress,SA_WaitingTime_Dominance_PC_190kW,209,120000.0,1,0,0.0000,217628.585
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,200,220000.0,3,3,1.0000,203420.187
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,200,190000.0,3,0,0.0000,203420.187
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,200,120000.0,3,0,0.0000,203420.187
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,201,220000.0,1,1,1.0000,197192.370
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,201,190000.0,1,0,0.0000,197192.370
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,201,120000.0,1,0,0.0000,197192.370
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,202,220000.0,1,1,1.0000,204570.416
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,202,190000.0,1,0,0.0000,204570.416
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,202,120000.0,1,0,0.0000,204570.416
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,203,220000.0,1,1,1.0000,207446.906
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,203,190000.0,1,0,0.0000,207446.906
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,203,120000.0,1,0,0.0000,207446.906
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,204,220000.0,1,1,1.0000,214800.437
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,204,190000.0,1,0,0.0000,214800.437
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,204,120000.0,1,0,0.0000,214800.437
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,205,220000.0,2,2,1.0000,207473.171
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,205,190000.0,2,0,0.0000,207473.171
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,205,120000.0,2,0,0.0000,207473.171
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,206,220000.0,1,1,1.0000,215126.161
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,206,190000.0,1,0,0.0000,215126.161
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,206,120000.0,1,0,0.0000,215126.161
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,207,220000.0,3,3,1.0000,207712.110
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,207,190000.0,3,0,0.0000,207712.110
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,207,120000.0,3,0,0.0000,207712.110
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,208,220000.0,2,2,1.0000,215549.411
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,208,190000.0,2,0,0.0000,215549.411
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,208,120000.0,2,0,0.0000,215549.411
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,209,220000.0,1,1,1.0000,217628.585
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,209,190000.0,1,0,0.0000,217628.585
2,GPU_Stress,SA_WaitingTime_Dominance_PC_120kW,209,120000.0,1,0,0.0000,217628.585
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,200,220000.0,14,14,1.0000,189372.105
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,200,190000.0,14,14,1.0000,189372.105
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,200,120000.0,14,7,0.5000,189372.105
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,201,220000.0,8,8,1.0000,184165.707
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,201,190000.0,8,8,1.0000,184165.707
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,201,120000.0,8,7,0.8750,184165.707
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,202,220000.0,20,20,1.0000,187985.993
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,202,190000.0,20,20,1.0000,187985.993
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,202,120000.0,20,9,0.4500,187985.993
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,203,220000.0,8,8,1.0000,189270.809
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,203,190000.0,8,8,1.0000,189270.809
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,203,120000.0,8,5,0.6250,189270.809
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,204,220000.0,13,13,1.0000,189332.544
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,204,190000.0,13,13,1.0000,189332.544
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,204,120000.0,13,6,0.4615,189332.544
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,205,220000.0,14,14,1.0000,189113.631
2,GPU_Stress,SA_Energy_Dominance_PC_190kW,205,190000.0,14,14,1.0000,189113.631
