Algorithm,Seed,WaitingTime,Energy,IsUniversalPareto
NSGA-II,206,7.146000,0.494974729,false
NSGA-II,207,5.710000,0.688313065,false
NSGA-II,207,10.358000,0.405131287,false
NSGA-II,207,9.508000,0.415094214,false
NSGA-II,207,5.836000,0.645196596,false
NSGA-II,207,9.896000,0.411120582,false
NSGA-II,207,7.524000,0.469908047,false
NSGA-II,207,7.916000,0.469902003,false
NSGA-II,207,10.076000,0.410587540,false
NSGA-II,207,8.848000,0.429908885,false
NSGA-II,207,9.248000,0.421897586,false
NSGA-II,207,8.620000,0.435156055,false
NSGA-II,207,5.930000,0.632455251,false
NSGA-II,207,5.812000,0.665649057,false
NSGA-II,207,6.152000,0.602310025,false
NSGA-II,207,8.138000,0.461427204,false
NSGA-II,207,5.760000,0.686163766,false
NSGA-II,207,5.776000,0.668334713,false
NSGA-II,207,6.160000,0.590928134,false
NSGA-II,207,7.052000,0.512716874,false
NSGA-II,207,6.582000,0.552019993,false
NSGA-II,207,9.024000,0.426776374,false
NSGA-II,207,8.012000,0.464803052,false
NSGA-II,207,5.998000,0.626428369,false
NSGA-II,207,7.210000,0.502065180,false
NSGA-II,207,8.294000,0.457843283,false
NSGA-II,207,7.352000,0.484690804,false
NSGA-II,207,6.338000,0.572496367,false
NSGA-II,207,6.096000,0.613656071,false
NSGA-II,207,7.426000,0.477665658,false
NSGA-II,207,9.124000,0.424686101,false
NSGA-II,207,8.446000,0.450647856,false
NSGA-II,207,6.946000,0.527618259,false
NSGA-II,207,7.350000,0.498589738,false
NSGA-II,207,6.494000,0.559751841,false
NSGA-II,207,6.952000,0.519438434,false
NSGA-II,207,8.322000,0.451546592,false
NSGA-II,207,8.510000,0.438526937,false
NSGA-II,207,6.656000,0.547215743,false
NSGA-II,207,8.472000,0.442331359,false
NSGA-II,207,6.844000,0.530368291,false
NSGA-II,207,6.786000,0.533478079,false
NSGA-II,207,6.756000,0.540111808,false
NSGA-II,207,6.038000,0.617628116,false
NSGA-II,207,6.296000,0.577587267,false
NSGA-II,207,6.458000,0.568284909,false
NSGA-II,207,6.256000,0.585498911,false
NSGA-II,207,6.690000,0.542432001,false
NSGA-II,207,7.362000,0.478692887,false
NSGA-II,207,7.034000,0.516500621,false
NSGA-II,207,6.480000,0.562921933,false
NSGA-II,207,6.288000,0.583098568,false
NSGA-II,207,7.242000,0.499473703,false
NSGA-II,207,6.078000,0.616582367,false
NSGA-II,207,7.304000,0.498935194,false
NSGA-II,207,6.470000,0.566939192,false
NSGA-II,207,7.044000,0.514992653,false
NSGA-II,207,7.220000,0.501631576,false
NSGA-II,207,6.278000,0.584524273,false
NSGA-II,208,5.414000,0.724900468,false
NSGA-II,208,12.506000,0.395157012,false
NSGA-II,208,11.124000,0.395598944,false
NSGA-II,208,9.450000,0.415689109,false
NSGA-II,208,5.640000,0.655349371,false
NSGA-II,208,8.870000,0.424146232,false
NSGA-II,208,5.668000,0.619348850,false
NSGA-II,208,6.868000,0.505710729,false
NSGA-II,208,7.652000,0.460570021,false
NSGA-II,208,5.478000,0.701793211,false
NSGA-II,208,7.552000,0.476415683,false
NSGA-II,208,6.324000,0.548222555,false
NSGA-II,208,5.556000,0.682708843,false
NSGA-II,208,6.202000,0.558462834,false
NSGA-II,208,7.916000,0.460037541,false
NSGA-II,208,8.644000,0.433038684,false
NSGA-II,208,8.526000,0.443682600,false
NSGA-II,208,5.862000,0.603048556,false
NSGA-II,208,5.722000,0.617451715,false
NSGA-II,208,6.996000,0.492888999,false
NSGA-II,208,10.446000,0.400827293,false
NSGA-II,208,7.958000,0.447017319,false
NSGA-II,208,7.326000,0.486868622,false
NSGA-II,208,6.462000,0.532094492,false
NSGA-II,208,5.592000,0.665556712,false
NSGA-II,208,6.352000,0.535618580,true
