Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
3,CPU_Stress,SPEA-II,205,0.507823,0.016730,0.051078,0.008327,48,1,3350,5.470000,0.244944768
3,CPU_Stress,SPEA-II,206,0.490962,0.033105,0.057431,0.008899,34,3,3334,5.560000,0.250755470
3,CPU_Stress,SPEA-II,207,0.514725,0.011518,0.052240,0.007320,46,8,3330,5.482000,0.243238420
3,CPU_Stress,SPEA-II,208,0.483602,0.016399,0.055742,0.010945,39,2,3329,5.440000,0.257682969
3,CPU_Stress,SPEA-II,209,0.479394,0.022463,0.055260,0.017832,35,2,3333,5.466000,0.257146983
3,CPU_Stress,SPEA-II,MEAN,0.493198,0.018310,0.054769,0.010673,,28,3331,5.406000,0.243238420
3,CPU_Stress,AMOSA,200,0.415269,0.050171,0.088975,0.003352,66,0,2509,5.486000,0.280242515
3,CPU_Stress,AMOSA,201,0.425323,0.017392,0.078905,0.003914,60,0,2489,5.340000,0.281594365
3,CPU_Stress,AMOSA,202,0.434177,0.020466,0.076057,0.005105,67,3,2534,5.420000,0.277037583
3,CPU_Stress,AMOSA,203,0.400108,0.041162,0.093637,0.005426,60,0,2538,5.512000,0.287317886
3,CPU_Stress,AMOSA,204,0.428716,0.048995,0.083313,0.005495,73,0,2623,5.484000,0.274566877
3,CPU_Stress,AMOSA,205,0.406444,0.024202,0.082119,0.004425,63,21,2508,5.322000,0.288656449
3,CPU_Stress,AMOSA,206,0.411458,0.045043,0.087921,0.003570,77,0,2522,5.582000,0.282414653
3,CPU_Stress,AMOSA,207,0.408536,0.039575,0.088000,0.005944,66,0,2516,5.314000,0.284958077
3,CPU_Stress,AMOSA,208,0.451023,0.028373,0.080163,0.003328,67,0,2535,5.560000,0.268291069
3,CPU_Stress,AMOSA,209,0.400224,0.046065,0.092400,0.006448,76,0,2525,5.458000,0.287449149
3,CPU_Stress,AMOSA,MEAN,0.418128,0.036144,0.085149,0.004701,,24,2529,5.314000,0.268291069
