Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
NSGA-II_PC50,208,0.420539,0.077933,0.213683,0.018371,31,31,0,16556
NSGA-II_PC50,209,0.426362,0.104893,0.193565,0.040238,32,32,0,16491
NSGA-II_PC50,MEAN,0.422293,0.111875,0.201169,0.026754,31,31,0,16575
NSGA-II_PC50,STDDEV,0.020660,0.036593,0.019520,0.009005,,,,
SPEA-II_PC50,200,0.439507,0.087456,0.190929,0.015676,22,22,0,18299
SPEA-II_PC50,201,0.423332,0.071994,0.244216,0.019555,30,30,0,18269
SPEA-II_PC50,202,0.441562,0.010196,0.306139,0.007360,22,22,15,17981
SPEA-II_PC50,203,0.433526,0.085523,0.213948,0.031130,17,17,0,18018
SPEA-II_PC50,204,0.415424,0.085517,0.213110,0.029197,33,33,0,18553
SPEA-II_PC50,205,0.439804,0.043905,0.240825,0.023669,23,23,0,17655
SPEA-II_PC50,206,0.450695,0.045383,0.199175,0.023947,24,24,0,17673
SPEA-II_PC50,207,0.379871,0.102886,0.256127,0.015350,35,35,0,17724
SPEA-II_PC50,208,0.428225,0.079886,0.203089,0.014836,35,35,0,17715
SPEA-II_PC50,209,0.455370,0.057979,0.179518,0.032598,23,23,0,17530
SPEA-II_PC50,MEAN,0.430732,0.067073,0.224708,0.021332,26,26,15,17941
SPEA-II_PC50,STDDEV,0.020426,0.026253,0.035793,0.007781,,,,
AMOSA_PC50,200,0.274138,0.189083,0.347478,0.009213,26,26,0,19509
AMOSA_PC50,201,0.264882,0.183566,0.387453,0.013430,16,16,0,19621
AMOSA_PC50,202,0.266912,0.223777,0.357189,0.020747,20,20,0,19276
AMOSA_PC50,203,0.342883,0.146441,0.287291,0.007976,30,30,0,19157
AMOSA_PC50,204,0.317107,0.162508,0.319480,0.013641,22,22,0,19358
AMOSA_PC50,205,0.297767,0.120693,0.343346,0.037480,22,22,0,19507
AMOSA_PC50,206,0.143259,0.362234,0.508501,0.014566,36,36,0,19430
AMOSA_PC50,207,0.303998,0.171951,0.315384,0.044567,28,28,0,19584
AMOSA_PC50,208,0.315019,0.134289,0.356040,0.013506,15,15,0,19760
AMOSA_PC50,209,0.315458,0.150660,0.328425,0.015781,21,21,0,19260
AMOSA_PC50,MEAN,0.284142,0.184520,0.355059,0.019091,24,24,0,19446
AMOSA_PC50,STDDEV,0.052600,0.065560,0.057390,0.011556,,,,
GA_WaitingTime_Dominance_PC25,200,0.000000,0.771788,0.844475,0.000000,1,1,0,13600
GA_WaitingTime_Dominance_PC25,201,0.000000,0.837043,0.883119,0.000000,1,1,0,13579
GA_WaitingTime_Dominance_PC25,202,0.000000,0.392068,0.743195,0.000000,1,1,0,13721
GA_WaitingTime_Dominance_PC25,203,0.000000,0.629203,0.776509,0.000000,1,1,0,13709
GA_WaitingTime_Dominance_PC25,204,0.000000,0.400710,0.728577,0.000000,1,1,0,13692
GA_WaitingTime_Dominance_PC25,205,0.000000,0.476737,0.737098,0.000000,1,1,0,13770
GA_WaitingTime_Dominance_PC25,206,0.000000,0.665230,0.819178,0.000000,1,1,0,13473
GA_WaitingTime_Dominance_PC25,207,0.000000,0.550036,0.765281,0.000000,1,1,0,13548
GA_WaitingTime_Dominance_PC25,208,0.000000,0.765191,0.835193,0.000000,1,1,0,13539
GA_WaitingTime_Dominance_PC25,209,0.000000,0.503427,0.772032,0.000000,1,1,0,13612
GA_WaitingTime_Dominance_PC25,MEAN,0.000000,0.599143,0.790466,0.000000,1,1,0,13624
GA_WaitingTime_Dominance_PC25,STDDEV,0.000000,0.151016,0.049405,0.000000,,,,
GA_Energy_Dominance_PC25,200,0.325429,0.099541,0.220768,0.012995,10,10,0,13113
GA_Energy_Dominance_PC25,201,0.237114,0.552442,0.602574,0.024407,13,13,0,13222
GA_Energy_Dominance_PC25,202,0.220636,0.541903,0.622208,0.028605,8,8,0,13307
GA_Energy_Dominance_PC25,203,0.270390,0.374242,0.490197,0.039050,7,7,0,13288
GA_Energy_Dominance_PC25,204,0.261368,0.524759,0.577935,0.023532,13,13,0,13252
GA_Energy_Dominance_PC25,205,0.270752,0.474477,0.529777,0.033623,10,10,0,13249
GA_Energy_Dominance_PC25,206,0.268562,0.368694,0.437715,0.059506,8,8,0,13293
GA_Energy_Dominance_PC25,207,0.340749,0.169245,0.266469,0.044660,9,9,0,13248
GA_Energy_Dominance_PC25,208,0.333662,0.386513,0.400413,0.042620,11,11,0,13246
GA_Energy_Dominance_PC25,209,0.410641,0.451575,0.311021,0.084942,13,13,0,13174
GA_Energy_Dominance_PC25,MEAN,0.293930,0.394339,0.445908,0.039394,10,10,0,13239
GA_Energy_Dominance_PC25,STDDEV,0.054571,0.145662,0.136114,0.019596,,,,
SA_WaitingTime_Dominance_PC25,200,0.081477,0.027153,0.692199,0.000000,1,1,0,10984
SA_WaitingTime_Dominance_PC25,201,0.081326,0.028013,0.691506,0.000000,1,1,0,10879
SA_WaitingTime_Dominance_PC25,202,0.081383,0.027682,0.691765,0.000000,1,1,0,10820
SA_WaitingTime_Dominance_PC25,203,0.079886,0.029379,0.692825,0.000000,1,1,0,10988
SA_WaitingTime_Dominance_PC25,204,0.082293,0.026368,0.691454,0.000000,1,1,0,10966
SA_WaitingTime_Dominance_PC25,205,0.077961,0.033756,0.691943,0.000000,1,1,0,11013
SA_WaitingTime_Dominance_PC25,206,0.079671,0.029158,0.693539,0.000000,1,1,0,10970
SA_WaitingTime_Dominance_PC25,207,0.081477,0.027153,0.692199,0.000000,1,2,0,11069
SA_WaitingTime_Dominance_PC25,208,0.082257,0.026316,0.691592,0.000000,1,2,0,10932
SA_WaitingTime_Dominance_PC25,209,0.080547,0.028749,0.692219,0.000000,1,1,0,10954
SA_WaitingTime_Dominance_PC25,MEAN,0.080828,0.028373,0.692124,0.000000,1,1,0,10957
SA_WaitingTime_Dominance_PC25,STDDEV,0.001269,0.002064,0.000616,0.000000,,,,
SA_Energy_Dominance_PC25,200,0.400900,0.023079,0.147109,0.002549,90,96,27,11815
SA_Energy_Dominance_PC25,201,0.368052,0.053644,0.169119,0.011667,52,53,0,12169
SA_Energy_Dominance_PC25,202,0.431686,0.006552,0.162068,0.004035,36,36,10,11728
SA_Energy_Dominance_PC25,203,0.427963,0.041997,0.138232,0.001697,119,128,0,12004
SA_Energy_Dominance_PC25,204,0.110477,0.084386,0.432568,0.018807,12,15,7,10939
SA_Energy_Dominance_PC25,205,0.420389,0.000119,0.168949,0.001832,52,57,51,11724
SA_Energy_Dominance_PC25,206,0.226019,0.073103,0.344554,0.003129,16,19,0,11032
SA_Energy_Dominance_PC25,207,0.425568,0.016019,0.133559,0.001924,97,100,8,11966
SA_Energy_Dominance_PC25,208,0.277061,0.000000,0.370911,0.003560,7,11,7,10821
SA_Energy_Dominance_PC25,209,0.403232,0.016924,0.155558,0.003167,48,49,22,11608
SA_Energy_Dominance_PC25,MEAN,0.349135,0.031582,0.222263,0.005237,53,56,132,11580
SA_Energy_Dominance_PC25,STDDEV,0.103548,0.028724,0.107516,0.005299,,,,
NSGA-II_PC25,200,0.352863,0.166986,0.250083,0.023988,19,19,0,16924
NSGA-II_PC25,201,0.345367,0.190838,0.252710,0.031841,17,17,0,16808
NSGA-II_PC25,202,0.346389,0.146519,0.270921,0.035638,19,19,0,16759
NSGA-II_PC25,203,0.330649,0.206706,0.274807,0.018895,19,19,0,16795
NSGA-II_PC25,204,0.356040,0.217347,0.253512,0.019749,31,31,0,16804
NSGA-II_PC25,205,0.343283,0.200699,0.265919,0.028306,15,15,0,16623
NSGA-II_PC25,206,0.360140,0.212822,0.248128,0.035488,17,17,0,16616
NSGA-II_PC25,207,0.371494,0.166893,0.230077,0.015879,23,23,0,16622
NSGA-II_PC25,208,0.352535,0.199921,0.249539,0.025153,28,28,0,16801
NSGA-II_PC25,209,0.336289,0.203490,0.260263,0.011714,26,26,0,16697
NSGA-II_PC25,MEAN,0.349505,0.191222,0.255596,0.024665,21,21,0,16744
NSGA-II_PC25,STDDEV,0.011205,0.022097,0.012325,0.007781,,,,
SPEA-II_PC25,200,0.371931,0.140895,0.243407,0.029495,16,16,0,17611
SPEA-II_PC25,201,0.389569,0.140728,0.221773,0.035770,12,12,0,17835
SPEA-II_PC25,202,0.381382,0.129966,0.232921,0.014371,21,21,0,17370
SPEA-II_PC25,203,0.376737,0.110117,0.259716,0.014973,21,21,0,17681
SPEA-II_PC25,204,0.375386,0.099628,0.262206,0.016688,12,12,0,17507
SPEA-II_PC25,205,0.378809,0.135818,0.225827,0.028974,18,18,0,17441
SPEA-II_PC25,206,0.356508,0.151553,0.260709,0.010641,27,27,0,17525
SPEA-II_PC25,207,0.360601,0.124464,0.263245,0.024331,18,18,0,17609
SPEA-II_PC25,208,0.353563,0.130854,0.277519,0.028878,15,15,0,17670
SPEA-II_PC25,209,0.414974,0.098156,0.206653,0.016451,21,21,0,17552
SPEA-II_PC25,MEAN,0.375946,0.126218,0.245398,0.022057,18,18,0,17580
SPEA-II_PC25,STDDEV,0.016964,0.017182,0.021620,0.008017,,,,
AMOSA_PC25,200,0.156015,0.307634,0.482358,0.010210,7,7,0,19782
AMOSA_PC25,201,0.162702,0.323047,0.469637,0.013172,11,11,0,19602
AMOSA_PC25,202,0.106520,0.447479,0.528874,0.016958,9,9,0,19369
AMOSA_PC25,203,0.181996,0.323353,0.428815,0.072068,7,7,0,19286
AMOSA_PC25,204,0.009112,0.783732,0.798278,0.030054,7,7,0,19914
AMOSA_PC25,205,0.201502,0.313615,0.402589,0.015198,18,18,0,19480
AMOSA_PC25,206,0.022298,0.467320,0.691928,0.003793,7,7,0,19277
AMOSA_PC25,207,0.119120,0.284338,0.540858,0.007334,7,7,0,19643
AMOSA_PC25,208,0.143487,0.357834,0.486109,0.017178,11,11,0,19417
AMOSA_PC25,209,0.126708,0.307448,0.518612,0.016908,9,9,0,20089
AMOSA_PC25,MEAN,0.122946,0.391580,0.534806,0.020287,9,9,0,19585
AMOSA_PC25,STDDEV,0.060117,0.143122,0.115119,0.018512,,,,
Universal_Pareto,ALL,0.668634,0.000000,0.000000,0.000000,184,184,184,0
