Scenario,ScenarioName,Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts
1,Balanced,GA_Energy_Dominance,202,6.156000,0.061369862,15226.668
1,Balanced,GA_Energy_Dominance,202,4.112000,0.073218996,16746.564
1,Balanced,GA_Energy_Dominance,202,4.370000,0.068101920,17257.038
1,Balanced,GA_Energy_Dominance,202,4.352000,0.068792117,16230.407
1,Balanced,GA_Energy_Dominance,202,4.170000,0.068911368,16411.818
1,Balanced,GA_Energy_Dominance,202,4.372000,0.066051575,17120.394
1,Balanced,GA_Energy_Dominance,202,4.496000,0.064968944,16570.603
1,Balanced,GA_Energy_Dominance,202,4.498000,0.064735739,17062.811
1,Balanced,GA_Energy_Dominance,202,4.734000,0.063516017,15449.817
1,Balanced,GA_Energy_Dominance,202,5.390000,0.062782984,15576.705
1,Balanced,GA_Energy_Dominance,202,5.322000,0.062949146,15182.062
1,Balanced,GA_Energy_Dominance,202,5.268000,0.063011033,15945.593
1,Balanced,GA_Energy_Dominance,202,5.878000,0.061767822,15534.846
1,Balanced,GA_Energy_Dominance,202,6.042000,0.061602073,14990.232
1,Balanced,GA_Energy_Dominance,202,9.568000,0.060212361,15381.375
1,Balanced,GA_Energy_Dominance,202,7.400000,0.060429188,16286.014
1,Balanced,GA_Energy_Dominance,202,9.930000,0.059795957,15635.270
1,Balanced,GA_Energy_Dominance,202,10.532000,0.059357301,16062.441
1,Balanced,GA_Energy_Dominance,202,10.660000,0.059276710,14529.060
1,Balanced,GA_Energy_Dominance,202,10.680000,0.059014447,14976.618
1,Balanced,GA_Energy_Dominance,202,10.304000,0.059563051,16426.731
1,Balanced,GA_Energy_Dominance,202,11.250000,0.057811460,14170.796
1,Balanced,GA_Energy_Dominance,202,13.782000,0.057503086,14860.770
1,Balanced,GA_Energy_Dominance,202,14.468000,0.056617372,14747.598
1,Balanced,GA_Energy_Dominance,202,16.966000,0.055312724,14549.779
1,Balanced,GA_Energy_Dominance,202,13.866000,0.057360744,13870.173
1,Balanced,GA_Energy_Dominance,202,14.056000,0.056941190,13869.298
1,Balanced,GA_Energy_Dominance,202,15.312000,0.055705004,14697.736
1,Balanced,GA_Energy_Dominance,202,14.306000,0.056747911,15941.563
1,Balanced,GA_Energy_Dominance,202,17.362000,0.054631724,14278.281
1,Balanced,GA_Energy_Dominance,202,14.800000,0.056388694,14546.999
1,Balanced,GA_Energy_Dominance,202,18.682000,0.053752264,12986.764
1,Balanced,GA_Energy_Dominance,202,16.616000,0.055384898,14712.274
1,Balanced,GA_Energy_Dominance,202,17.892000,0.053943661,14151.198
1,Balanced,GA_Energy_Dominance,202,19.642000,0.053122738,13822.254
1,Balanced,GA_Energy_Dominance,202,18.914000,0.053163857,13620.278
1,Balanced,GA_Energy_Dominance,202,18.030000,0.053910654,13550.407
1,Balanced,GA_Energy_Dominance,202,21.068000,0.051604033,12752.879
1,Balanced,GA_Energy_Dominance,202,21.858000,0.051319914,13126.205
1,Balanced,GA_Energy_Dominance,202,23.944000,0.051245910,12691.365
1,Balanced,GA_Energy_Dominance,202,20.118000,0.052150201,12423.156
1,Balanced,GA_Energy_Dominance,202,25.052000,0.050904268,12804.922
1,Balanced,GA_Energy_Dominance,202,27.648000,0.050630457,12240.446
1,Balanced,GA_Energy_Dominance,202,24.160000,0.051126931,13276.578
1,Balanced,GA_Energy_Dominance,202,26.464000,0.050636346,11303.015
1,Balanced,GA_Energy_Dominance,202,24.512000,0.050932004,12021.614
1,Balanced,GA_Energy_Dominance,202,25.234000,0.050657259,12141.726
1,Balanced,GA_Energy_Dominance,202,23.526000,0.051276836,12839.876
1,Balanced,GA_Energy_Dominance,202,27.910000,0.050516968,11680.551
1,Balanced,GA_Energy_Dominance,203,4.218000,0.066457786,15285.548
1,Balanced,GA_Energy_Dominance,203,4.318000,0.065786624,15412.742
1,Balanced,GA_Energy_Dominance,203,4.722000,0.060802468,15870.403
1,Balanced,GA_Energy_Dominance,203,4.324000,0.063253495,16544.589
1,Balanced,GA_Energy_Dominance,203,4.658000,0.060957602,16153.990
1,Balanced,GA_Energy_Dominance,203,4.616000,0.061950543,15991.102
1,Balanced,GA_Energy_Dominance,203,5.380000,0.059907309,14775.054
1,Balanced,GA_Energy_Dominance,203,5.228000,0.060497616,15220.120
1,Balanced,GA_Energy_Dominance,203,6.554000,0.059802851,14862.395
1,Balanced,GA_Energy_Dominance,203,7.056000,0.059358739,14452.421
1,Balanced,GA_Energy_Dominance,203,6.774000,0.059507771,14780.214
1,Balanced,GA_Energy_Dominance,203,7.290000,0.057903699,13876.079
1,Balanced,GA_Energy_Dominance,203,10.310000,0.057624465,14119.063
1,Balanced,GA_Energy_Dominance,203,10.430000,0.057495972,13657.603
1,Balanced,GA_Energy_Dominance,203,12.094000,0.055814420,14175.663
1,Balanced,GA_Energy_Dominance,203,11.348000,0.056406133,14646.712
1,Balanced,GA_Energy_Dominance,203,12.750000,0.055286232,13058.786
1,Balanced,GA_Energy_Dominance,203,14.470000,0.053687405,12630.796
1,Balanced,GA_Energy_Dominance,203,12.546000,0.055386110,12768.660
1,Balanced,GA_Energy_Dominance,203,12.808000,0.054700157,13447.084
1,Balanced,GA_Energy_Dominance,203,14.502000,0.053648737,13423.831
1,Balanced,GA_Energy_Dominance,203,15.542000,0.052989956,12836.759
1,Balanced,GA_Energy_Dominance,203,14.536000,0.053063460,12860.375
1,Balanced,GA_Energy_Dominance,203,15.494000,0.053040697,13815.530
1,Balanced,GA_Energy_Dominance,203,16.422000,0.052288207,13012.633
1,Balanced,GA_Energy_Dominance,203,16.144000,0.052547823,12081.889
1,Balanced,GA_Energy_Dominance,203,16.754000,0.052242892,12132.152
1,Balanced,GA_Energy_Dominance,203,13.762000,0.053715800,12573.288
1,Balanced,GA_Energy_Dominance,203,15.626000,0.052821237,11615.451
1,Balanced,GA_Energy_Dominance,203,16.762000,0.052207808,12552.938
1,Balanced,GA_Energy_Dominance,203,16.220000,0.052342540,12810.673
1,Balanced,GA_Energy_Dominance,203,21.552000,0.051396151,10553.117
1,Balanced,GA_Energy_Dominance,203,18.574000,0.051408196,11354.652
1,Balanced,GA_Energy_Dominance,203,17.396000,0.051633947,11673.098
1,Balanced,GA_Energy_Dominance,203,16.780000,0.052037508,13016.764
1,Balanced,GA_Energy_Dominance,203,23.782000,0.051352725,12000.365
1,Balanced,GA_Energy_Dominance,203,16.008000,0.052808524,11732.064
1,Balanced,GA_Energy_Dominance,204,6.156000,0.061369862,15226.668
1,Balanced,GA_Energy_Dominance,204,4.036000,0.068305824,16514.492
1,Balanced,GA_Energy_Dominance,204,4.386000,0.066186638,15847.803
1,Balanced,GA_Energy_Dominance,204,4.576000,0.064402665,15288.543
1,Balanced,GA_Energy_Dominance,204,4.496000,0.064736825,15885.324
1,Balanced,GA_Energy_Dominance,204,4.790000,0.063593858,14756.918
1,Balanced,GA_Energy_Dominance,204,4.744000,0.063997456,16963.494
1,Balanced,GA_Energy_Dominance,204,5.112000,0.062780860,14808.589
1,Balanced,GA_Energy_Dominance,204,4.998000,0.062862016,15812.982
1,Balanced,GA_Energy_Dominance,204,6.020000,0.061766754,15017.235
1,Balanced,GA_Energy_Dominance,204,10.664000,0.059881414,15157.712
1,Balanced,GA_Energy_Dominance,204,8.268000,0.060959992,15886.867
1,Balanced,GA_Energy_Dominance,204,10.588000,0.059986866,15104.673
1,Balanced,GA_Energy_Dominance,204,10.358000,0.060113771,15000.779
1,Balanced,GA_Energy_Dominance,204,9.748000,0.060319118,15763.296
1,Balanced,GA_Energy_Dominance,204,10.792000,0.059676192,15090.219
1,Balanced,GA_Energy_Dominance,204,8.608000,0.060738476,15357.726
1,Balanced,GA_Energy_Dominance,204,8.876000,0.060709966,14232.832
1,Balanced,GA_Energy_Dominance,204,11.102000,0.059182959,15212.344
1,Balanced,GA_Energy_Dominance,204,9.428000,0.060527978,15001.774
1,Balanced,GA_Energy_Dominance,204,10.836000,0.059287036,14978.008
1,Balanced,GA_Energy_Dominance,204,11.640000,0.058287517,13833.430
1,Balanced,GA_Energy_Dominance,204,12.508000,0.057943493,14354.076
1,Balanced,GA_Energy_Dominance,204,17.414000,0.054606426,14402.879
1,Balanced,GA_Energy_Dominance,204,17.442000,0.054572077,14360.151
1,Balanced,GA_Energy_Dominance,204,14.412000,0.056375460,14935.214
1,Balanced,GA_Energy_Dominance,204,16.550000,0.054939867,15086.271
1,Balanced,GA_Energy_Dominance,204,16.752000,0.054729213,14229.297
1,Balanced,GA_Energy_Dominance,204,17.584000,0.054008121,13298.453
1,Balanced,GA_Energy_Dominance,204,18.874000,0.053798009,14200.120
1,Balanced,GA_Energy_Dominance,204,18.914000,0.053270132,14707.711
1,Balanced,GA_Energy_Dominance,204,19.672000,0.052964098,14572.855
1,Balanced,GA_Energy_Dominance,204,21.324000,0.051900011,14223.397
1,Balanced,GA_Energy_Dominance,204,21.214000,0.052027974,13834.851
1,Balanced,GA_Energy_Dominance,204,22.872000,0.051378275,12667.577
1,Balanced,GA_Energy_Dominance,204,20.046000,0.052094992,12623.129
1,Balanced,GA_Energy_Dominance,204,21.440000,0.051860473,12825.737
1,Balanced,GA_Energy_Dominance,204,21.790000,0.051525675,13184.300
1,Balanced,GA_Energy_Dominance,204,21.778000,0.051855276,12880.886
1,Balanced,GA_Energy_Dominance,204,22.370000,0.051445311,12896.174
1,Balanced,GA_Energy_Dominance,204,25.748000,0.050763252,13021.013
1,Balanced,GA_Energy_Dominance,204,23.950000,0.051050033,11913.420
1,Balanced,GA_Energy_Dominance,204,25.858000,0.050741857,12815.616
1,Balanced,GA_Energy_Dominance,204,24.172000,0.050874849,12330.532
1,Balanced,GA_Energy_Dominance,204,23.724000,0.051069711,12684.519
1,Balanced,GA_Energy_Dominance,204,22.778000,0.051437223,12541.599
1,Balanced,GA_Energy_Dominance,204,25.710000,0.050767829,12458.763
1,Balanced,GA_Energy_Dominance,204,23.970000,0.050976740,12492.719
1,Balanced,GA_Energy_Dominance,204,27.466000,0.050531198,11542.939
1,Balanced,GA_Energy_Dominance,204,25.950000,0.050604011,11839.700
1,Balanced,GA_Energy_Dominance,204,27.886000,0.050302576,12244.394
1,Balanced,GA_Energy_Dominance,204,30.886000,0.050229246,11790.319
1,Balanced,GA_Energy_Dominance,204,24.884000,0.050810918,12029.699
1,Balanced,GA_Energy_Dominance,205,4.892000,0.065793935,16616.723
1,Balanced,GA_Energy_Dominance,205,4.750000,0.066579122,15499.220
1,Balanced,GA_Energy_Dominance,205,4.218000,0.066816596,16576.408
1,Balanced,GA_Energy_Dominance,205,4.666000,0.066613611,16316.635
1,Balanced,GA_Energy_Dominance,205,4.146000,0.067395551,16224.017
1,Balanced,GA_Energy_Dominance,205,4.904000,0.064630966,17394.538
1,Balanced,GA_Energy_Dominance,205,4.814000,0.065854225,16623.922
1,Balanced,GA_Energy_Dominance,205,4.930000,0.064157563,15878.412
1,Balanced,GA_Energy_Dominance,205,5.028000,0.064120216,16123.845
1,Balanced,GA_Energy_Dominance,205,5.234000,0.063302039,15310.038
1,Balanced,GA_Energy_Dominance,205,5.252000,0.063193404,15856.589
