Scenario,ScenarioName,Algorithm,CapWatts,WaitingTime,Energy,PeakPowerWatts,Seed
1,Balanced,SA_Energy_Dominance,16592.3,5.536000,0.055922818,10452.464,205
1,Balanced,SA_Energy_Dominance,16592.3,5.568000,0.055917261,10408.557,205
1,Balanced,SA_Energy_Dominance,16592.3,5.596000,0.055882344,10400.071,205
1,Balanced,SA_Energy_Dominance,16592.3,5.606000,0.055866818,10427.831,205
1,Balanced,SA_Energy_Dominance,16592.3,5.610000,0.055861291,10400.071,205
1,Balanced,SA_Energy_Dominance,16592.3,5.626000,0.055861179,10568.284,205
1,Balanced,SA_Energy_Dominance,16592.3,5.654000,0.055824948,10427.204,205
1,Balanced,SA_Energy_Dominance,16592.3,5.668000,0.055250319,10329.027,205
1,Balanced,SA_Energy_Dominance,16592.3,5.740000,0.055219697,10313.634,205
1,Balanced,SA_Energy_Dominance,16592.3,5.758000,0.055208877,10774.836,205
1,Balanced,SA_Energy_Dominance,16592.3,5.768000,0.055174295,10648.372,205
1,Balanced,SA_Energy_Dominance,16592.3,5.770000,0.055174172,10651.689,205
1,Balanced,SA_Energy_Dominance,16592.3,5.774000,0.055171470,10630.340,205
1,Balanced,SA_Energy_Dominance,16592.3,5.802000,0.054860279,10439.444,205
1,Balanced,SA_Energy_Dominance,16592.3,5.816000,0.054850085,10436.473,205
1,Balanced,SA_Energy_Dominance,16592.3,5.822000,0.054842597,10439.444,205
1,Balanced,SA_Energy_Dominance,16592.3,5.830000,0.054818487,10463.344,205
1,Balanced,SA_Energy_Dominance,16592.3,5.834000,0.054812678,10439.444,205
1,Balanced,SA_Energy_Dominance,16592.3,5.874000,0.054785353,10557.045,205
1,Balanced,SA_Energy_Dominance,16592.3,5.902000,0.054736937,10488.551,205
1,Balanced,SA_Energy_Dominance,16592.3,5.908000,0.054728304,10499.882,205
1,Balanced,SA_Energy_Dominance,16592.3,5.920000,0.054725529,10428.420,205
1,Balanced,SA_Energy_Dominance,16592.3,5.932000,0.054716896,10435.267,205
1,Balanced,SA_Energy_Dominance,16592.3,5.956000,0.054716896,10432.105,205
1,Balanced,SA_Energy_Dominance,16592.3,5.982000,0.054252516,10952.913,205
1,Balanced,SA_Energy_Dominance,16592.3,5.984000,0.054235736,10956.246,205
1,Balanced,SA_Energy_Dominance,16592.3,6.000000,0.054231463,10936.383,205
1,Balanced,SA_Energy_Dominance,16592.3,6.008000,0.054221894,10973.204,205
1,Balanced,SA_Energy_Dominance,16592.3,6.016000,0.054216284,10947.738,205
1,Balanced,SA_Energy_Dominance,16592.3,6.020000,0.054205114,10972.202,205
1,Balanced,SA_Energy_Dominance,16592.3,6.022000,0.054200758,10958.354,205
1,Balanced,SA_Energy_Dominance,16592.3,6.024000,0.054198056,10944.492,205
1,Balanced,SA_Energy_Dominance,16592.3,6.036000,0.054195231,10955.884,205
1,Balanced,SA_Energy_Dominance,16592.3,6.042000,0.054191806,10972.202,205
1,Balanced,SA_Energy_Dominance,16592.3,6.046000,0.054185662,10945.971,205
1,Balanced,SA_Energy_Dominance,16592.3,6.048000,0.054183727,10972.202,205
1,Balanced,SA_Energy_Dominance,16592.3,6.050000,0.054170136,10937.204,205
1,Balanced,SA_Energy_Dominance,16592.3,6.054000,0.054170136,10986.587,205
1,Balanced,SA_Energy_Dominance,16592.3,6.060000,0.054167434,10956.608,205
1,Balanced,SA_Energy_Dominance,16592.3,6.062000,0.054111334,10788.297,205
1,Balanced,SA_Energy_Dominance,16592.3,6.080000,0.054107061,10793.969,205
1,Balanced,SA_Energy_Dominance,16592.3,6.096000,0.054091882,10781.380,205
1,Balanced,SA_Energy_Dominance,16592.3,6.102000,0.054076356,10793.969,205
1,Balanced,SA_Energy_Dominance,16592.3,6.104000,0.054073654,10793.606,205
1,Balanced,SA_Energy_Dominance,16592.3,6.114000,0.054070829,10795.574,205
1,Balanced,SA_Energy_Dominance,16592.3,6.128000,0.054030896,11121.627,202
1,Balanced,SA_Energy_Dominance,16592.3,6.130000,0.054025282,11192.052,202
1,Balanced,SA_Energy_Dominance,16592.3,6.138000,0.053997612,11300.567,202
1,Balanced,SA_Energy_Dominance,16592.3,6.140000,0.053928274,11273.138,202
1,Balanced,SA_Energy_Dominance,16592.3,6.160000,0.053924001,11277.110,202
1,Balanced,SA_Energy_Dominance,16592.3,6.168000,0.053908470,11397.924,202
1,Balanced,SA_Energy_Dominance,16592.3,6.174000,0.053896766,11256.362,202
1,Balanced,SA_Energy_Dominance,16592.3,6.178000,0.053893296,11187.127,202
1,Balanced,SA_Energy_Dominance,16592.3,6.180000,0.053890594,11276.665,202
1,Balanced,SA_Energy_Dominance,16592.3,6.192000,0.053887769,11319.007,202
1,Balanced,SA_Energy_Dominance,16592.3,6.628000,0.053879398,9883.533,207
