Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
2,GPU_Stress,GA_WaitingTime,203,0.000000,0.077986,0.559942,0.000000,1,0,1984,4.342000,0.751697687
2,GPU_Stress,GA_WaitingTime,204,0.000000,0.089633,0.564852,0.000000,1,0,1985,4.370000,0.758284111
2,GPU_Stress,GA_WaitingTime,205,0.000000,0.080349,0.559447,0.000000,1,0,1991,4.392000,0.752876001
2,GPU_Stress,GA_WaitingTime,206,0.000000,0.000000,0.523160,0.000000,1,1,1987,4.294000,0.711212317
2,GPU_Stress,GA_WaitingTime,207,0.000000,0.028467,0.533889,0.000000,1,0,1983,4.378000,0.724863668
2,GPU_Stress,GA_WaitingTime,208,0.000000,0.076062,0.558381,0.000000,1,0,1983,4.360000,0.750567667
2,GPU_Stress,GA_WaitingTime,209,0.000000,0.042039,0.539551,0.000000,1,0,1984,4.408000,0.731742804
2,GPU_Stress,GA_WaitingTime,MEAN,0.000000,0.055081,0.547943,0.000000,,1,1983,4.294000,0.711212317
2,GPU_Stress,GA_Energy,200,0.000000,0.035724,0.917601,0.000000,1,0,2028,17.168000,0.248563181
2,GPU_Stress,GA_Energy,201,0.070862,0.087401,0.849668,0.000000,1,0,2038,16.108000,0.254029223
2,GPU_Stress,GA_Energy,202,0.055221,0.071632,0.864857,0.000000,1,0,2027,16.320000,0.252320376
2,GPU_Stress,GA_Energy,203,0.000745,0.048727,0.908189,0.000000,1,0,2034,17.046000,0.255307280
2,GPU_Stress,GA_Energy,204,0.021580,0.037557,0.899849,0.000000,1,0,2024,16.772000,0.246457356
2,GPU_Stress,GA_Energy,205,0.033449,0.058790,0.880681,0.000000,1,0,2038,16.608000,0.254558950
2,GPU_Stress,GA_Energy,206,0.000000,0.034612,0.916192,0.000000,1,0,2045,17.076000,0.248528919
2,GPU_Stress,GA_Energy,207,0.089785,0.099626,0.840546,0.000000,1,0,2083,15.868000,0.248968432
2,GPU_Stress,GA_Energy,208,0.000000,0.052896,0.913425,0.000000,1,0,2026,17.336000,0.255126729
2,GPU_Stress,GA_Energy,209,0.033718,0.063158,0.877739,0.000000,1,0,2028,16.602000,0.256968505
2,GPU_Stress,GA_Energy,MEAN,0.030536,0.059012,0.886875,0.000000,,0,2037,15.868000,0.246457356
2,GPU_Stress,SA_WaitingTime,200,0.000000,0.180658,0.583019,0.000000,1,0,1252,5.222000,0.806174989
2,GPU_Stress,SA_WaitingTime,201,0.000000,0.201437,0.585838,0.000000,1,0,758,5.472000,0.815733656
2,GPU_Stress,SA_WaitingTime,202,0.000000,0.199138,0.598965,0.000000,1,0,752,5.062000,0.823504400
2,GPU_Stress,SA_WaitingTime,203,0.000000,0.185135,0.593663,0.000000,1,0,756,4.992000,0.814193029
2,GPU_Stress,SA_WaitingTime,204,0.000000,0.172033,0.571664,0.000000,1,0,759,5.384000,0.795344817
2,GPU_Stress,SA_WaitingTime,205,0.000000,0.171609,0.579182,0.000000,1,0,748,5.186000,0.800286645
2,GPU_Stress,SA_WaitingTime,206,0.000000,0.168582,0.576369,0.000000,1,0,751,5.214000,0.797376999
2,GPU_Stress,SA_WaitingTime,207,0.000000,0.164598,0.572153,0.000000,1,0,814,5.262000,0.793197941
2,GPU_Stress,SA_WaitingTime,208,0.000000,0.166462,0.580961,0.000000,1,0,754,5.060000,0.799300228
2,GPU_Stress,SA_WaitingTime,209,0.000000,0.162052,0.573832,0.000000,1,0,772,5.182000,0.793377592
2,GPU_Stress,SA_WaitingTime,MEAN,0.000000,0.177170,0.581564,0.000000,,0,811,4.992000,0.793197941
2,GPU_Stress,SA_Energy,200,0.234134,0.013963,0.739851,0.000000,1,0,1290,14.002000,0.242313145
2,GPU_Stress,SA_Energy,201,0.128144,0.115640,0.823955,0.000000,1,0,809,15.396000,0.239066990
2,GPU_Stress,SA_Energy,202,0.287790,0.000000,0.707610,0.000000,1,1,1315,13.320000,0.240067773
2,GPU_Stress,SA_Energy,203,0.000000,0.000000,0.933794,0.000000,1,1,820,17.056000,0.231957834
2,GPU_Stress,SA_Energy,204,0.049487,0.051003,0.888568,0.000000,1,0,821,16.418000,0.236799514
2,GPU_Stress,SA_Energy,205,0.363828,0.000000,0.633810,0.000000,1,1,843,12.184000,0.254467619
2,GPU_Stress,SA_Energy,206,0.209445,0.034307,0.756014,0.000000,1,0,1278,14.318000,0.243346752
2,GPU_Stress,SA_Energy,207,0.139341,0.104845,0.818923,0.000000,1,0,815,15.260000,0.236689628
2,GPU_Stress,SA_Energy,208,0.243331,0.000000,0.743715,0.000000,1,1,828,13.922000,0.236333716
2,GPU_Stress,SA_Energy,209,0.163122,0.079829,0.790904,0.000000,1,0,808,14.924000,0.243249241
2,GPU_Stress,SA_Energy,MEAN,0.181862,0.039959,0.783714,0.000000,,4,962,12.184000,0.231957834
2,GPU_Stress,NSGA-II,200,0.530485,0.024785,0.044744,0.014499,50,0,2693,5.710000,0.393931099
2,GPU_Stress,NSGA-II,201,0.518517,0.027009,0.051187,0.009177,50,0,2683,5.554000,0.402851604
2,GPU_Stress,NSGA-II,202,0.539638,0.022924,0.042222,0.012197,60,2,2690,5.642000,0.386898012
2,GPU_Stress,NSGA-II,203,0.543234,0.032701,0.045733,0.009576,71,0,2706,5.590000,0.392702306
2,GPU_Stress,NSGA-II,204,0.539803,0.021408,0.043635,0.009048,60,2,2680,5.510000,0.389828354
2,GPU_Stress,NSGA-II,205,0.507463,0.034576,0.056560,0.007395,62,0,2691,5.474000,0.409495625
2,GPU_Stress,NSGA-II,206,0.541579,0.019070,0.042015,0.013007,62,1,2687,5.506000,0.388981626
2,GPU_Stress,NSGA-II,207,0.507174,0.037181,0.059237,0.007537,58,0,2698,5.710000,0.405131287
2,GPU_Stress,NSGA-II,208,0.539377,0.036151,0.040480,0.015594,58,1,2679,5.414000,0.395157012
2,GPU_Stress,NSGA-II,209,0.529282,0.025537,0.047270,0.012804,44,2,2684,5.662000,0.394891031
2,GPU_Stress,NSGA-II,MEAN,0.529655,0.028134,0.047308,0.011084,,8,2689,5.414000,0.386898012
2,GPU_Stress,SPEA-II,200,0.512498,0.002885,0.044026,0.006530,60,31,3346,5.480000,0.419347412
2,GPU_Stress,SPEA-II,201,0.552325,0.010926,0.036983,0.010776,47,5,3350,5.530000,0.383098746
2,GPU_Stress,SPEA-II,202,0.542705,0.021162,0.039104,0.011459,46,1,3375,5.642000,0.385130898
2,GPU_Stress,SPEA-II,203,0.514154,0.018764,0.045622,0.009275,64,0,3354,5.508000,0.411005396
2,GPU_Stress,SPEA-II,204,0.534350,0.022450,0.039013,0.010188,68,6,3377,5.310000,0.402494582
2,GPU_Stress,SPEA-II,205,0.511048,0.013241,0.044431,0.006327,57,2,3351,5.410000,0.417054737
2,GPU_Stress,SPEA-II,206,0.528493,0.017925,0.038279,0.018436,52,1,3362,5.672000,0.401287843
2,GPU_Stress,SPEA-II,207,0.509435,0.013252,0.047179,0.007693,47,11,3355,5.342000,0.420365071
2,GPU_Stress,SPEA-II,208,0.547143,0.025327,0.042027,0.008827,66,0,3371,5.502000,0.390845778
2,GPU_Stress,SPEA-II,209,0.530770,0.016332,0.037464,0.010136,56,5,3360,5.396000,0.402198962
2,GPU_Stress,SPEA-II,MEAN,0.528292,0.016226,0.041413,0.009965,,62,3360,5.310000,0.383098746
2,GPU_Stress,AMOSA,200,0.418566,0.054730,0.113737,0.005943,78,0,2548,5.366000,0.483250679
2,GPU_Stress,AMOSA,201,0.382537,0.059050,0.122094,0.005142,82,0,2547,5.620000,0.488544823
2,GPU_Stress,AMOSA,202,0.375106,0.046130,0.125563,0.003544,82,0,2537,5.568000,0.496999164
2,GPU_Stress,AMOSA,203,0.401267,0.062314,0.111396,0.003814,88,0,2571,5.556000,0.476180524
2,GPU_Stress,AMOSA,204,0.393104,0.060446,0.114648,0.004927,63,0,2534,5.634000,0.482244933
