Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
3,CPU_Stress,SA_WaitingTime_Dominance,209,0.312313,0.027699,0.215562,0.044317,28,0,817,4.834000,0.426735382
3,CPU_Stress,SA_WaitingTime_Dominance,MEAN,0.287345,0.030898,0.222960,0.047589,,0,791,4.788000,0.424859527
3,CPU_Stress,SA_Energy_Dominance,200,0.722120,0.099864,0.108461,0.073153,28,1,865,5.530000,0.178224688
3,CPU_Stress,SA_Energy_Dominance,201,0.707258,0.092575,0.112895,0.094426,21,1,838,5.558000,0.176944521
3,CPU_Stress,SA_Energy_Dominance,202,0.690337,0.132144,0.097000,0.006089,49,0,876,5.534000,0.175502163
3,CPU_Stress,SA_Energy_Dominance,203,0.704693,0.100979,0.095877,0.087616,17,0,872,5.530000,0.191829762
3,CPU_Stress,SA_Energy_Dominance,204,0.714350,0.125210,0.093863,0.072338,34,1,857,5.508000,0.171354134
3,CPU_Stress,SA_Energy_Dominance,205,0.722889,0.029046,0.109222,0.002610,17,2,875,5.480000,0.184826648
3,CPU_Stress,SA_Energy_Dominance,206,0.704516,0.074817,0.115544,0.088758,20,0,850,5.560000,0.188661340
3,CPU_Stress,SA_Energy_Dominance,207,0.700626,0.080685,0.125587,0.136922,11,0,836,5.568000,0.180942718
3,CPU_Stress,SA_Energy_Dominance,208,0.702276,0.017331,0.122494,0.125849,18,0,809,5.568000,0.177302657
3,CPU_Stress,SA_Energy_Dominance,209,0.686966,0.138154,0.121952,0.005505,49,6,920,5.568000,0.163137335
3,CPU_Stress,SA_Energy_Dominance,MEAN,0.705603,0.089080,0.110289,0.069326,,11,859,5.480000,0.163137335
3,CPU_Stress,NSGA-II,200,0.580192,0.018114,0.070755,0.008109,40,0,2545,5.104000,0.299813523
3,CPU_Stress,NSGA-II,201,0.591605,0.018681,0.070742,0.008597,44,0,2528,5.296000,0.290897827
3,CPU_Stress,NSGA-II,202,0.590502,0.017579,0.062403,0.013040,50,0,2547,5.122000,0.294138044
3,CPU_Stress,NSGA-II,203,0.616068,0.023969,0.054417,0.008114,54,1,2567,5.142000,0.277660047
3,CPU_Stress,NSGA-II,204,0.595946,0.026171,0.055230,0.011283,56,0,2563,5.114000,0.288658684
3,CPU_Stress,NSGA-II,205,0.595366,0.010779,0.067600,0.007645,34,6,2501,5.286000,0.291618955
3,CPU_Stress,NSGA-II,206,0.583425,0.015786,0.069285,0.008280,38,0,2530,5.236000,0.297326601
3,CPU_Stress,NSGA-II,207,0.594667,0.026188,0.062860,0.006290,59,0,2575,5.082000,0.289822207
3,CPU_Stress,NSGA-II,208,0.577172,0.015222,0.069333,0.009091,46,1,2472,5.230000,0.300687478
3,CPU_Stress,NSGA-II,209,0.577262,0.024981,0.060022,0.006653,52,0,2555,5.082000,0.300282565
3,CPU_Stress,NSGA-II,MEAN,0.590221,0.019747,0.064265,0.008710,,8,2538,5.082000,0.277660047
3,CPU_Stress,SPEA-II,200,0.605184,0.009265,0.063751,0.011957,37,7,3114,5.184000,0.288013328
3,CPU_Stress,SPEA-II,201,0.600087,0.020126,0.056799,0.009140,57,0,3157,5.130000,0.288011709
3,CPU_Stress,SPEA-II,202,0.607246,0.019302,0.054304,0.013281,54,1,3162,5.092000,0.283546984
3,CPU_Stress,SPEA-II,203,0.611998,0.017615,0.052619,0.011440,48,2,3177,5.152000,0.281797020
3,CPU_Stress,SPEA-II,204,0.591040,0.013996,0.062885,0.007001,51,1,3195,5.102000,0.295394565
3,CPU_Stress,SPEA-II,205,0.572537,0.017412,0.065317,0.007298,45,0,3181,5.102000,0.303985946
3,CPU_Stress,SPEA-II,206,0.608001,0.012325,0.057902,0.007032,53,1,3190,5.096000,0.286980406
3,CPU_Stress,SPEA-II,207,0.578300,0.015327,0.062169,0.008535,47,0,3181,5.064000,0.302037173
3,CPU_Stress,SPEA-II,208,0.594845,0.020915,0.060078,0.015866,46,0,3188,5.026000,0.292294227
3,CPU_Stress,SPEA-II,209,0.585632,0.014399,0.059795,0.007902,50,2,3161,5.066000,0.298640010
3,CPU_Stress,SPEA-II,MEAN,0.595487,0.016068,0.059562,0.009945,,14,3170,5.026000,0.281797020
3,CPU_Stress,AMOSA,200,0.469915,0.007940,0.112655,0.003623,61,1,2463,5.194000,0.351996734
3,CPU_Stress,AMOSA,201,0.491300,0.005031,0.097982,0.004364,60,3,2468,4.964000,0.345298967
3,CPU_Stress,AMOSA,202,0.486633,0.004393,0.102906,0.002299,68,5,2477,5.110000,0.346153600
3,CPU_Stress,AMOSA,203,0.492965,0.001819,0.097439,0.004558,58,31,2470,5.068000,0.344116884
3,CPU_Stress,AMOSA,204,0.468507,0.006243,0.111294,0.003702,50,1,2456,5.164000,0.353026480
3,CPU_Stress,AMOSA,205,0.486142,0.003822,0.103770,0.004247,58,7,2461,5.064000,0.346931446
3,CPU_Stress,AMOSA,206,0.470311,0.004610,0.113973,0.001709,49,3,2445,5.136000,0.352815324
3,CPU_Stress,AMOSA,207,0.481987,0.002533,0.104817,0.002927,58,13,2458,5.004000,0.349357930
