Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best,PeakPower_Min,PeakPower_Mean
3,CPU_Stress,NSGA-II,MEAN,0.590221,0.018114,0.078939,0.008710,,3,2498,5.082000,0.277660047,90487.432,140881.627
3,CPU_Stress,SPEA-II,200,0.605184,0.007423,0.078869,0.011957,37,4,3121,5.184000,0.288013328,103570.304,140440.620
3,CPU_Stress,SPEA-II,201,0.600087,0.018770,0.068714,0.009140,57,1,3177,5.130000,0.288011709,89611.799,137207.446
3,CPU_Stress,SPEA-II,202,0.607246,0.017507,0.065129,0.013281,54,1,3161,5.092000,0.283546984,92971.942,140732.677
3,CPU_Stress,SPEA-II,203,0.611998,0.015107,0.062874,0.011440,48,7,3182,5.152000,0.281797020,99002.896,137903.950
3,CPU_Stress,SPEA-II,204,0.591040,0.012738,0.077056,0.007001,51,1,3206,5.102000,0.295394565,93045.906,145140.240
3,CPU_Stress,SPEA-II,205,0.572537,0.015364,0.080739,0.007298,45,0,3206,5.102000,0.303985946,91115.748,147733.197
3,CPU_Stress,SPEA-II,206,0.608001,0.009394,0.070568,0.007032,53,6,3196,5.096000,0.286980406,94617.615,144783.399
3,CPU_Stress,SPEA-II,207,0.578300,0.013068,0.076175,0.008535,47,0,3197,5.064000,0.302037173,102812.228,159480.802
3,CPU_Stress,SPEA-II,208,0.594845,0.019242,0.073106,0.015866,46,5,3214,5.026000,0.292294227,93530.615,141114.860
3,CPU_Stress,SPEA-II,209,0.585632,0.011980,0.073609,0.007902,50,2,3183,5.066000,0.298640010,94086.921,151021.877
3,CPU_Stress,SPEA-II,MEAN,0.595487,0.014059,0.072684,0.009945,,27,3184,5.026000,0.281797020,89611.799,144462.547
3,CPU_Stress,AMOSA,200,0.466191,0.010040,0.147276,0.012740,20,0,4110,5.280000,0.351641179,117879.187,153258.144
3,CPU_Stress,AMOSA,201,0.448542,0.013866,0.150823,0.007494,20,0,4101,5.284000,0.359307556,117723.100,161147.943
3,CPU_Stress,AMOSA,202,0.462145,0.008160,0.147484,0.007675,22,4,4103,5.160000,0.354878978,115568.350,162032.022
3,CPU_Stress,AMOSA,203,0.457565,0.011765,0.141534,0.012728,17,0,4101,5.242000,0.355780984,124436.049,157781.746
3,CPU_Stress,AMOSA,204,0.448751,0.012600,0.141153,0.025419,20,0,4115,5.308000,0.359029242,120061.549,148261.106
3,CPU_Stress,AMOSA,205,0.460022,0.016346,0.138302,0.010367,26,0,4107,5.288000,0.353985306,118352.284,150981.232
3,CPU_Stress,AMOSA,206,0.451034,0.015925,0.134254,0.025331,26,0,4109,5.274000,0.358054774,118988.126,149856.650
3,CPU_Stress,AMOSA,207,0.457316,0.010397,0.153417,0.006382,24,1,4120,5.234000,0.355967716,120363.268,161106.733
3,CPU_Stress,AMOSA,208,0.452024,0.012527,0.139147,0.019481,21,0,4130,5.204000,0.358359987,119152.427,156950.468
3,CPU_Stress,AMOSA,209,0.453768,0.015830,0.132275,0.027309,19,0,4107,5.268000,0.356878382,119050.233,151740.513
3,CPU_Stress,AMOSA,MEAN,0.455736,0.012746,0.142567,0.015492,,5,4110,5.160000,0.351641179,115568.350,155198.670
3,CPU_Stress,NSGA-II_PC_190kW,200,0.593366,0.017241,0.087408,0.006581,41,0,7099,5.254000,0.290556897,93397.493,127069.923
3,CPU_Stress,NSGA-II_PC_190kW,201,0.604965,0.015067,0.072122,0.011148,48,3,7084,5.296000,0.284636868,91168.942,126671.359
3,CPU_Stress,NSGA-II_PC_190kW,202,0.607966,0.018960,0.080339,0.011701,43,0,7082,5.242000,0.282164580,88339.983,128687.364
3,CPU_Stress,NSGA-II_PC_190kW,203,0.589984,0.012471,0.104360,0.007699,38,0,7062,5.324000,0.292793605,91649.248,132921.042
3,CPU_Stress,NSGA-II_PC_190kW,204,0.586200,0.015211,0.097400,0.007015,36,0,7069,5.374000,0.293282698,94407.238,129247.352
3,CPU_Stress,NSGA-II_PC_190kW,205,0.617206,0.012531,0.087939,0.007374,47,4,7071,5.350000,0.277077062,87703.794,121824.679
3,CPU_Stress,NSGA-II_PC_190kW,206,0.593720,0.017138,0.070082,0.016915,54,0,7080,5.254000,0.290581599,100753.544,133208.668
3,CPU_Stress,NSGA-II_PC_190kW,207,0.593019,0.014291,0.081974,0.007367,42,0,7089,5.282000,0.291331934,89274.110,129575.988
3,CPU_Stress,NSGA-II_PC_190kW,208,0.601091,0.017995,0.080573,0.016257,31,0,7083,5.296000,0.284548398,95567.590,130656.231
3,CPU_Stress,NSGA-II_PC_190kW,209,0.593055,0.015643,0.076959,0.013327,45,0,7085,5.310000,0.290801923,94410.513,131733.333
3,CPU_Stress,NSGA-II_PC_190kW,MEAN,0.598057,0.015655,0.083916,0.010538,,7,7080,5.242000,0.277077062,87703.794,129099.095
3,CPU_Stress,NSGA-II_PC_120kW,200,0.494500,0.136671,0.168381,0.022361,26,0,7038,6.536000,0.295334695,86277.345,104051.709
3,CPU_Stress,NSGA-II_PC_120kW,201,0.484970,0.120806,0.172710,0.009626,27,0,7087,6.558000,0.304440088,94498.605,106328.295
3,CPU_Stress,NSGA-II_PC_120kW,202,0.519929,0.102809,0.162632,0.012752,33,0,7087,6.270000,0.293296101,84528.003,105988.117
3,CPU_Stress,NSGA-II_PC_120kW,203,0.519694,0.104511,0.152108,0.018345,31,0,7044,6.266000,0.292548849,92999.472,108887.055
3,CPU_Stress,NSGA-II_PC_120kW,204,0.519825,0.114039,0.164006,0.024064,28,0,7072,6.470000,0.282414441,85182.503,104066.000
3,CPU_Stress,NSGA-II_PC_120kW,205,0.471697,0.132642,0.181461,0.020361,24,0,7061,6.680000,0.308724605,84874.360,108906.402
3,CPU_Stress,NSGA-II_PC_120kW,206,0.469373,0.137922,0.184567,0.010894,27,0,7025,6.542000,0.310606997,83303.432,102601.500
3,CPU_Stress,NSGA-II_PC_120kW,207,0.479656,0.126341,0.182566,0.011176,26,0,7071,6.634000,0.305833199,88391.876,108371.988
3,CPU_Stress,NSGA-II_PC_120kW,208,0.519921,0.089964,0.133363,0.011441,34,0,7070,6.036000,0.302062946,93130.080,106860.002
3,CPU_Stress,NSGA-II_PC_120kW,209,0.504559,0.114284,0.158526,0.013770,31,0,7088,6.274000,0.299617137,89322.355,107161.461
3,CPU_Stress,NSGA-II_PC_120kW,MEAN,0.498412,0.117999,0.166032,0.015479,,0,7064,6.036000,0.282414441,83303.432,106341.722
3,CPU_Stress,SPEA-II_PC_190kW,200,0.599601,0.018733,0.073105,0.019987,42,0,7756,5.270000,0.287025802,89657.738,120195.867
3,CPU_Stress,SPEA-II_PC_190kW,201,0.602503,0.006823,0.081817,0.010201,42,5,7719,5.276000,0.288102046,93683.284,132733.175
3,CPU_Stress,SPEA-II_PC_190kW,202,0.604195,0.010832,0.081748,0.008479,51,1,7772,5.298000,0.285989541,87089.421,125057.300
3,CPU_Stress,SPEA-II_PC_190kW,203,0.594460,0.011588,0.093050,0.023685,45,2,7752,5.262000,0.290671377,101861.192,129661.255
3,CPU_Stress,SPEA-II_PC_190kW,204,0.588385,0.019666,0.075747,0.022587,35,1,7754,5.298000,0.291725718,101726.365,131102.507
3,CPU_Stress,SPEA-II_PC_190kW,205,0.578595,0.017283,0.084827,0.010210,42,0,7785,5.324000,0.297726719,93584.626,130074.768
3,CPU_Stress,SPEA-II_PC_190kW,206,0.601076,0.011479,0.081598,0.005244,50,0,7763,5.218000,0.288700448,100945.830,139236.872
3,CPU_Stress,SPEA-II_PC_190kW,207,0.583033,0.009705,0.088539,0.006548,44,4,7739,5.232000,0.298568143,95338.345,134626.505
3,CPU_Stress,SPEA-II_PC_190kW,208,0.582574,0.023498,0.080609,0.014212,53,1,7755,5.302000,0.294835252,100908.309,131424.406
3,CPU_Stress,SPEA-II_PC_190kW,209,0.594440,0.016552,0.075975,0.013709,52,0,7749,5.258000,0.289360561,94848.779,131880.551
3,CPU_Stress,SPEA-II_PC_190kW,MEAN,0.592886,0.014616,0.081702,0.013486,,14,7754,5.218000,0.285989541,87089.421,130693.242
3,CPU_Stress,SPEA-II_PC_120kW,200,0.493910,0.112218,0.163111,0.022190,38,0,7625,6.688000,0.299913876,88799.590,106277.044
3,CPU_Stress,SPEA-II_PC_120kW,201,0.490175,0.112596,0.172611,0.016610,36,0,7682,6.458000,0.305921640,93288.120,104550.766
3,CPU_Stress,SPEA-II_PC_120kW,202,0.471603,0.126999,0.180780,0.016211,24,0,7650,6.522000,0.313423736,88734.034,103453.146
3,CPU_Stress,SPEA-II_PC_120kW,203,0.533195,0.084981,0.166457,0.014306,32,0,7654,6.376000,0.286975257,89081.952,102767.279
3,CPU_Stress,SPEA-II_PC_120kW,204,0.486199,0.111275,0.168161,0.008154,29,0,7680,6.498000,0.307606479,88756.967,106156.624
3,CPU_Stress,SPEA-II_PC_120kW,205,0.502837,0.092585,0.153837,0.008198,26,0,7680,6.332000,0.305454145,87799.559,108599.002
3,CPU_Stress,SPEA-II_PC_120kW,206,0.501406,0.091596,0.164678,0.006954,30,0,7671,6.348000,0.306883989,89494.324,107597.658
3,CPU_Stress,SPEA-II_PC_120kW,207,0.513120,0.086045,0.162373,0.011196,17,0,7692,6.324000,0.301599004,91216.238,107505.943
3,CPU_Stress,SPEA-II_PC_120kW,208,0.533438,0.067265,0.156811,0.007300,32,0,7684,6.196000,0.295230413,91400.881,103969.236
3,CPU_Stress,SPEA-II_PC_120kW,209,0.521290,0.101410,0.149952,0.011638,31,0,7681,6.342000,0.291059192,86523.636,108673.039
3,CPU_Stress,SPEA-II_PC_120kW,MEAN,0.504717,0.098697,0.163877,0.012276,,0,7669,6.196000,0.286975257,86523.636,105855.289
3,CPU_Stress,AMOSA_PC_190kW,200,0.455610,0.013338,0.153483,0.007230,20,1,8689,5.414000,0.354551627,112227.488,146433.753
3,CPU_Stress,AMOSA_PC_190kW,201,0.454983,0.008899,0.154521,0.014604,17,0,8679,5.394000,0.355314319,120453.881,142365.338
3,CPU_Stress,AMOSA_PC_190kW,202,0.455317,0.007224,0.150711,0.036610,17,0,8676,5.398000,0.355037407,120184.008,140560.015
3,CPU_Stress,AMOSA_PC_190kW,203,0.463299,0.016757,0.164045,0.009006,19,1,8679,5.454000,0.350372467,114444.314,130725.890
3,CPU_Stress,AMOSA_PC_190kW,204,0.448965,0.007284,0.171807,0.008305,19,0,8682,5.418000,0.357715359,122456.462,135813.175
3,CPU_Stress,AMOSA_PC_190kW,205,0.466810,0.006478,0.161552,0.016947,17,0,8678,5.396000,0.350217586,113445.126,136668.985
3,CPU_Stress,AMOSA_PC_190kW,206,0.456377,0.008511,0.149883,0.011091,19,0,8676,5.386000,0.354850800,121450.983,145319.921
3,CPU_Stress,AMOSA_PC_190kW,207,0.455411,0.009894,0.149180,0.027516,16,1,8679,5.428000,0.354734185,120145.355,140154.581
3,CPU_Stress,AMOSA_PC_190kW,208,0.456796,0.009926,0.150975,0.023492,19,0,8687,5.444000,0.353771795,120004.763,136222.098
3,CPU_Stress,AMOSA_PC_190kW,209,0.465966,0.005846,0.165246,0.008078,19,1,8675,5.400000,0.350709360,113244.452,137109.205
3,CPU_Stress,AMOSA_PC_190kW,MEAN,0.457954,0.009416,0.157140,0.016288,,4,8680,5.386000,0.350217586,112227.488,139136.635
3,CPU_Stress,AMOSA_PC_120kW,200,0.428896,0.057087,0.182153,0.016130,14,0,8697,5.764000,0.358133247,110468.962,115427.244
3,CPU_Stress,AMOSA_PC_120kW,201,0.431791,0.086812,0.181148,0.007249,26,0,8656,5.928000,0.352766998,107070.636,114706.324
3,CPU_Stress,AMOSA_PC_120kW,202,0.454652,0.004937,0.192224,0.006177,16,4,8709,5.532000,0.353473927,113697.835,117693.778
3,CPU_Stress,AMOSA_PC_120kW,203,0.484233,0.045358,0.164997,0.007963,23,0,8629,5.778000,0.333398305,113633.804,117910.956
3,CPU_Stress,AMOSA_PC_120kW,204,0.410789,0.123195,0.200166,0.008260,21,0,8653,6.146000,0.356189332,109333.258,115281.010
3,CPU_Stress,AMOSA_PC_120kW,205,0.405713,0.085067,0.192914,0.005266,23,0,8680,5.828000,0.366932728,113085.141,117732.422
3,CPU_Stress,AMOSA_PC_120kW,206,0.431165,0.073648,0.183705,0.006870,22,0,8673,5.946000,0.353458042,107043.365,115553.475
3,CPU_Stress,AMOSA_PC_120kW,207,0.453477,0.077834,0.167167,0.014154,24,0,8631,5.800000,0.343675597,106390.131,114676.251
3,CPU_Stress,AMOSA_PC_120kW,208,0.428928,0.061523,0.188533,0.005358,19,0,8690,5.878000,0.356407741,111788.682,117618.175
3,CPU_Stress,AMOSA_PC_120kW,209,0.429312,0.046114,0.180649,0.005104,17,0,8684,5.562000,0.362309290,114084.197,118503.341
3,CPU_Stress,AMOSA_PC_120kW,MEAN,0.435896,0.066157,0.183366,0.008253,,4,8670,5.532000,0.333398305,106390.131,116418.799
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,200,0.261680,0.038164,0.273420,0.008688,15,0,6511,4.756000,0.438630745,181870.437,187698.984
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,201,0.296013,0.045904,0.245741,0.030852,11,0,6499,4.712000,0.421340513,174465.916,185824.161
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,202,0.241392,0.043024,0.292970,0.049724,4,0,6514,4.918000,0.445636472,186515.141,188552.784
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,203,0.259064,0.032371,0.273011,0.027959,8,0,6489,4.836000,0.440098859,188258.610,188869.212
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,204,0.297977,0.019917,0.247914,0.010352,15,0,6489,4.712000,0.425560988,186362.049,188092.841
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,205,0.265786,0.019913,0.271704,0.018623,8,0,6566,4.660000,0.438400605,185119.610,188002.376
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,206,0.271377,0.017093,0.269138,0.017500,14,0,6599,4.676000,0.436795072,184273.860,187570.297
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,207,0.253158,0.021558,0.284299,0.003410,12,0,6606,4.724000,0.442915799,185683.039,187926.694
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,208,0.260464,0.028274,0.277904,0.009838,17,0,6583,4.782000,0.440220756,181704.809,187452.101
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,209,0.270751,0.030358,0.265632,0.029817,14,0,6497,4.650000,0.434064314,182532.182,186992.005
3,CPU_Stress,GA_WaitingTime_Dominance_PC_190kW,MEAN,0.267766,0.029658,0.270173,0.020676,,0,6535,4.650000,0.421340513,174465.916,187591.570
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,200,0.000000,0.379447,0.595826,0.000000,1,0,6499,8.620000,0.552258389,146626.682,146626.682
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,201,0.031215,0.369615,0.546450,0.000000,1,0,6522,8.550000,0.524465635,136724.830,136724.830
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,202,0.046564,0.363080,0.530252,0.000000,1,0,6492,8.596000,0.514974003,140116.656,140116.656
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,203,0.000000,0.516001,0.661388,0.000000,1,0,6484,10.080000,0.545247342,132832.615,132832.615
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,204,0.034621,0.509254,0.619984,0.000000,1,0,6482,10.240000,0.515301882,137648.937,137648.937
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,205,0.008252,0.433703,0.603439,0.000000,1,0,6503,9.202000,0.537832752,144710.279,144710.279
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,206,0.051415,0.347283,0.518710,0.000000,1,0,6510,8.440000,0.512736031,144939.779,144939.779
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,207,0.053938,0.522653,0.608217,0.000000,1,0,6491,10.510000,0.497138657,126400.733,126400.733
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,208,0.051649,0.619925,0.667553,0.000000,1,0,6477,11.618000,0.485520880,145437.661,145437.661
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,209,0.041430,0.388266,0.547032,0.000000,1,0,6493,8.862000,0.517049520,139983.304,139983.304
3,CPU_Stress,GA_WaitingTime_Dominance_PC_120kW,MEAN,0.031908,0.444923,0.589885,0.000000,,0,6495,8.440000,0.485520880,126400.733,139542.147
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,200,0.698688,0.118219,0.120287,0.019411,66,0,6053,5.592000,0.181481817,40289.768,85960.355
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,201,0.697717,0.114893,0.106091,0.011229,62,1,5942,5.544000,0.179071354,41665.493,83681.511
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,202,0.706188,0.110609,0.121657,0.013800,70,2,5996,5.592000,0.178826723,41261.921,83341.501
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,203,0.693817,0.114284,0.124703,0.023158,54,0,6034,5.592000,0.181534124,44766.370,84023.370
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,204,0.705046,0.117308,0.122837,0.019247,58,1,6007,5.592000,0.172298041,37959.957,79667.263
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,205,0.719232,0.086959,0.086100,0.008906,88,2,6087,5.530000,0.180354330,44254.136,91995.630
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,206,0.697924,0.114288,0.109746,0.010127,61,0,5966,5.554000,0.174741951,39476.309,88935.480
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,207,0.686465,0.121959,0.108862,0.013242,55,0,6015,5.570000,0.179247787,41806.993,84603.707
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,208,0.695172,0.117340,0.123829,0.014887,57,0,6018,5.592000,0.181028318,42413.493,86119.772
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,209,0.694884,0.128314,0.122152,0.013005,64,1,6096,5.592000,0.180405982,46269.396,82044.317
3,CPU_Stress,GA_Energy_Dominance_PC_190kW,MEAN,0.699513,0.114417,0.114626,0.014701,,7,6021,5.530000,0.172298041,37959.957,85333.941
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,200,0.691835,0.121970,0.106693,0.022387,63,0,6039,5.628000,0.181481817,40289.768,83156.851
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,201,0.671448,0.121440,0.127498,0.013714,57,1,5939,6.102000,0.179071354,41665.493,78085.493
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,202,0.668217,0.112205,0.149327,0.009730,71,2,5999,6.410000,0.178826723,41261.921,82478.655
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,203,0.665523,0.120249,0.127906,0.017560,51,0,6040,6.170000,0.181534124,44766.370,80250.383
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,204,0.661433,0.120950,0.141573,0.011955,58,1,6010,6.550000,0.172298041,37959.957,78109.333
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,205,0.712246,0.093803,0.103259,0.007633,80,2,6075,5.674000,0.180354330,44254.136,87506.810
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,206,0.680239,0.117492,0.127813,0.010295,59,0,5963,5.914000,0.174741951,39476.309,85812.106
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,207,0.678403,0.127523,0.099736,0.016805,54,0,5989,5.636000,0.179247787,41806.993,82377.442
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,208,0.670377,0.119812,0.130057,0.011202,56,0,6037,6.100000,0.181028318,42413.493,84168.698
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,209,0.684910,0.130241,0.118818,0.012513,63,1,6065,5.754000,0.180405982,46269.396,79541.529
3,CPU_Stress,GA_Energy_Dominance_PC_120kW,MEAN,0.678463,0.118568,0.123268,0.013380,,7,6015,5.628000,0.172298041,37959.957,82361.527
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,200,0.058090,0.151347,0.452424,0.041941,8,0,5249,4.886000,0.517734138,184862.927,187804.208
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,201,0.197056,0.139647,0.324306,0.040216,13,0,5270,5.098000,0.457365164,165665.559,175979.774
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,202,0.120806,0.110908,0.390332,0.052670,9,0,5132,5.232000,0.491454155,184590.722,187843.814
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,203,0.149536,0.065889,0.366517,0.093470,3,0,5235,4.990000,0.481765806,179926.876,185468.911
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,204,0.124682,0.121457,0.387385,0.006521,9,0,5265,5.084000,0.488336573,185421.064,187132.631
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,205,0.204729,0.038088,0.321123,0.000000,2,0,5350,4.788000,0.459165395,184546.779,187038.865
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,206,0.191907,0.048160,0.330965,0.073570,5,0,5225,4.846000,0.464105962,180168.253,187743.746
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,207,0.187248,0.034787,0.338951,0.000000,2,0,5226,4.870000,0.467494951,187915.268,188905.317
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,208,0.181566,0.048461,0.340510,0.118202,3,0,5198,5.002000,0.468541229,186868.034,188193.239
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,209,0.115840,0.112694,0.410987,0.049378,9,0,5308,4.978000,0.506626707,181174.677,184650.794
3,CPU_Stress,SA_WaitingTime_Dominance_PC_190kW,MEAN,0.153146,0.087144,0.366350,0.047597,,0,5245,4.788000,0.457365164,165665.559,184525.567
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,200,0.043095,0.177273,0.475441,0.000000,1,0,5255,6.486000,0.523431587,182083.355,182083.355
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,201,0.066026,0.049645,0.451118,0.000000,1,0,5278,5.134000,0.516912719,161494.141,161494.141
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,202,0.053224,0.142121,0.461033,0.000000,1,0,5146,6.116000,0.519745081,176868.830,176868.830
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,203,0.031790,0.100398,0.481270,0.000000,1,0,5223,5.628000,0.529976415,162004.911,162004.911
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,204,0.005165,0.172857,0.515214,0.000000,1,0,5293,6.428000,0.540996937,173208.493,173208.493
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,205,0.031816,0.047170,0.486102,0.000000,1,0,5341,4.992000,0.530798433,171494.432,171494.432
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,206,0.040634,0.105638,0.472284,0.000000,1,0,5256,5.710000,0.526102673,169035.003,169035.003
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,207,0.040893,0.135460,0.473119,0.000000,1,0,5258,6.034000,0.525380474,176763.876,176763.876
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,208,0.026749,0.137879,0.487746,0.000000,1,0,5200,6.028000,0.531610393,170526.738,170526.738
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,209,0.077943,0.128511,0.435560,0.000000,1,0,5299,5.982000,0.509273292,179223.590,179223.590
3,CPU_Stress,SA_WaitingTime_Dominance_PC_120kW,MEAN,0.041734,0.119695,0.473889,0.000000,,0,5254,4.992000,0.509273292,161494.141,173307.307
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,200,0.722120,0.098046,0.128530,0.073153,28,1,4435,5.530000,0.178224688,49662.819,106285.243
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,201,0.707258,0.091108,0.133999,0.094426,21,1,4779,5.558000,0.176944521,37057.018,110030.151
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,202,0.690337,0.130798,0.117821,0.006089,49,0,4493,5.534000,0.175502163,45446.794,117150.428
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,203,0.704693,0.099104,0.116757,0.087616,17,2,4386,5.530000,0.191829762,54755.911,94316.512
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,204,0.714350,0.123110,0.114137,0.072338,34,2,4345,5.508000,0.171354134,34928.013,112527.376
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,205,0.722889,0.026139,0.134000,0.002610,17,3,4221,5.480000,0.184826648,44891.830,96348.213
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,206,0.704516,0.071354,0.136483,0.088758,20,0,4679,5.560000,0.188661340,56798.166,109107.326
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,207,0.700626,0.078623,0.146873,0.136922,11,1,4393,5.568000,0.180942718,45147.493,87575.647
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,208,0.702276,0.011660,0.144259,0.125849,18,5,4474,5.568000,0.177302657,31359.763,92805.114
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,209,0.686966,0.137558,0.141465,0.005505,49,7,4332,5.568000,0.163137335,32283.462,108276.300
3,CPU_Stress,SA_Energy_Dominance_PC_190kW,MEAN,0.705603,0.086750,0.131432,0.069326,,18,4453,5.480000,0.163137335,31359.763,106574.931
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,200,0.711938,0.135734,0.137342,0.080316,23,1,4441,5.546000,0.178224688,49662.819,98768.921
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,201,0.539294,0.030515,0.561691,0.238598,5,1,4750,9.244000,0.176944521,37057.018,41080.596
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,202,0.670961,0.105721,0.140970,0.009275,20,0,4485,5.846000,0.175502163,45446.794,94474.866
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,203,0.565190,0.135093,0.302779,0.109422,11,0,4369,8.614000,0.191829762,54755.911,71152.177
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,204,0.709751,0.059809,0.123975,0.120155,12,1,4341,5.572000,0.171354134,34928.013,81319.836
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,205,0.695589,0.056595,0.146740,0.002244,12,2,4240,5.902000,0.184826648,44891.830,77641.879
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,206,0.551800,0.088569,0.526824,0.204611,6,0,4696,8.906000,0.188661340,56798.166,59210.854
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,207,0.693003,0.036922,0.151922,0.367169,6,0,4415,5.588000,0.180942718,45147.493,55882.771
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,208,0.690305,0.028130,0.156957,0.201207,7,0,4463,5.806000,0.177302657,31359.763,52799.132
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,209,0.631269,0.132763,0.161488,0.028528,36,6,4285,6.360000,0.163137335,32283.462,101001.997
3,CPU_Stress,SA_Energy_Dominance_PC_120kW,MEAN,0.645910,0.080985,0.241069,0.136153,,11,4448,5.546000,0.163137335,31359.763,83328.948
3,CPU_Stress,WorkloadAware_Admission_PC_190kW,200,0.000000,1.193484,1.288595,0.000000,1,0,4,202.600000,1.254080247,27647.416,27647.416
3,CPU_Stress,WorkloadAware_Admission_PC_190kW,201,0.000000,1.193484,1.288595,0.000000,1,0,3,202.600000,1.254080247,27647.416,27647.416
3,CPU_Stress,WorkloadAware_Admission_PC_190kW,202,0.000000,1.193484,1.288595,0.000000,1,0,3,202.600000,1.254080247,27647.416,27647.416
3,CPU_Stress,WorkloadAware_Admission_PC_190kW,203,0.000000,1.193484,1.288595,0.000000,1,0,3,202.600000,1.254080247,27647.416,27647.416
3,CPU_Stress,WorkloadAware_Admission_PC_190kW,204,0.000000,1.193484,1.288595,0.000000,1,0,3,202.600000,1.254080247,27647.416,27647.416
