Scenario,ScenarioName,Algorithm,CapWatts,WaitingTime,Energy,PeakPowerWatts,Seed
1,Balanced,SA_Energy_Dominance,220000.0,8.026000,0.468090757,191133.324,207
1,Balanced,SA_Energy_Dominance,220000.0,8.176000,0.467281338,193546.457,207
1,Balanced,SA_Energy_Dominance,220000.0,8.206000,0.467059804,193416.110,207
1,Balanced,SA_Energy_Dominance,220000.0,8.244000,0.463450913,191229.666,207
1,Balanced,SA_Energy_Dominance,220000.0,8.286000,0.460179009,182933.340,207
1,Balanced,SA_Energy_Dominance,220000.0,8.370000,0.450322523,176742.049,207
1,Balanced,SA_Energy_Dominance,220000.0,8.396000,0.449573841,177337.177,207
1,Balanced,SA_Energy_Dominance,220000.0,8.432000,0.256598180,88578.340,206
1,Balanced,SA_Energy_Dominance,220000.0,8.450000,0.256598180,86866.962,206
1,Balanced,SA_Energy_Dominance,220000.0,8.498000,0.236892988,42843.462,204
1,Balanced,SA_Energy_Dominance,220000.0,8.508000,0.236890570,48702.370,201
1,Balanced,SA_Energy_Dominance,220000.0,8.870000,0.230208948,38868.983,207
1,Balanced,SA_Energy_Dominance,220000.0,8.896000,0.230208948,37540.967,207
1,Balanced,SA_Energy_Dominance,220000.0,9.004000,0.228849942,42250.626,200
1,Balanced,SA_Energy_Dominance,220000.0,13.156000,0.227154476,35334.044,205
1,Balanced,SA_Energy_Dominance,220000.0,13.838000,0.225697731,33964.518,200
1,Balanced,SA_Energy_Dominance,190000.0,5.442000,0.534514133,183994.217,201
1,Balanced,SA_Energy_Dominance,190000.0,5.468000,0.534278801,178434.294,204
1,Balanced,SA_Energy_Dominance,190000.0,5.474000,0.532491714,189354.085,205
1,Balanced,SA_Energy_Dominance,190000.0,5.484000,0.530505407,172716.304,204
1,Balanced,SA_Energy_Dominance,190000.0,5.488000,0.524818036,189354.085,200
1,Balanced,SA_Energy_Dominance,190000.0,5.526000,0.524596501,189953.697,202
1,Balanced,SA_Energy_Dominance,190000.0,5.528000,0.524541059,189759.330,200
1,Balanced,SA_Energy_Dominance,190000.0,5.538000,0.524533683,189839.610,207
1,Balanced,SA_Energy_Dominance,190000.0,5.542000,0.523225655,184873.615,201
1,Balanced,SA_Energy_Dominance,190000.0,5.544000,0.522989988,189994.554,209
1,Balanced,SA_Energy_Dominance,190000.0,5.552000,0.522239896,189208.309,203
1,Balanced,SA_Energy_Dominance,190000.0,5.568000,0.521686221,175759.324,206
1,Balanced,SA_Energy_Dominance,190000.0,5.626000,0.521130749,178458.595,206
1,Balanced,SA_Energy_Dominance,190000.0,7.260000,0.520872075,189396.126,207
1,Balanced,SA_Energy_Dominance,190000.0,7.290000,0.519409945,189504.615,207
1,Balanced,SA_Energy_Dominance,190000.0,7.352000,0.518661263,189278.467,207
1,Balanced,SA_Energy_Dominance,190000.0,7.670000,0.506843815,184345.023,200
1,Balanced,SA_Energy_Dominance,190000.0,7.676000,0.498234576,176810.268,200
1,Balanced,SA_Energy_Dominance,190000.0,7.750000,0.496772446,175454.350,200
1,Balanced,SA_Energy_Dominance,190000.0,7.756000,0.495180065,169640.330,200
1,Balanced,SA_Energy_Dominance,190000.0,7.766000,0.495125118,169640.330,200
1,Balanced,SA_Energy_Dominance,190000.0,7.776000,0.492063298,169640.330,200
1,Balanced,SA_Energy_Dominance,190000.0,7.794000,0.491669272,171002.207,200
1,Balanced,SA_Energy_Dominance,190000.0,7.806000,0.491440105,171002.207,200
1,Balanced,SA_Energy_Dominance,190000.0,7.816000,0.489760581,171002.207,200
1,Balanced,SA_Energy_Dominance,190000.0,7.836000,0.487781143,171002.207,200
1,Balanced,SA_Energy_Dominance,190000.0,7.952000,0.484413889,171797.717,200
1,Balanced,SA_Energy_Dominance,190000.0,8.084000,0.479834727,170752.513,200
1,Balanced,SA_Energy_Dominance,190000.0,8.202000,0.472686875,176132.411,200
1,Balanced,SA_Energy_Dominance,190000.0,8.286000,0.460179009,182933.340,207
1,Balanced,SA_Energy_Dominance,190000.0,8.370000,0.450322523,176742.049,207
1,Balanced,SA_Energy_Dominance,190000.0,8.396000,0.449573841,177337.177,207
1,Balanced,SA_Energy_Dominance,190000.0,8.432000,0.256598180,88578.340,206
