Scenario,ScenarioName,Algorithm,Seed,CapWatts,TotalSolutions,FeasibleSolutions,FeasibilityRate,PeakPowerMax
1,Balanced,SA_WaitingTime,206,15000.0,1,0,0.0000,241837.952
1,Balanced,SA_WaitingTime,206,12000.0,1,0,0.0000,241837.952
1,Balanced,SA_WaitingTime,206,10000.0,1,0,0.0000,241837.952
1,Balanced,SA_WaitingTime,206,8000.0,1,0,0.0000,241837.952
1,Balanced,SA_WaitingTime,207,20000.0,1,0,0.0000,218634.743
1,Balanced,SA_WaitingTime,207,15000.0,1,0,0.0000,218634.743
1,Balanced,SA_WaitingTime,207,12000.0,1,0,0.0000,218634.743
1,Balanced,SA_WaitingTime,207,10000.0,1,0,0.0000,218634.743
1,Balanced,SA_WaitingTime,207,8000.0,1,0,0.0000,218634.743
1,Balanced,SA_WaitingTime,208,20000.0,1,0,0.0000,201230.268
1,Balanced,SA_WaitingTime,208,15000.0,1,0,0.0000,201230.268
1,Balanced,SA_WaitingTime,208,12000.0,1,0,0.0000,201230.268
1,Balanced,SA_WaitingTime,208,10000.0,1,0,0.0000,201230.268
1,Balanced,SA_WaitingTime,208,8000.0,1,0,0.0000,201230.268
1,Balanced,SA_WaitingTime,209,20000.0,1,0,0.0000,229727.421
1,Balanced,SA_WaitingTime,209,15000.0,1,0,0.0000,229727.421
1,Balanced,SA_WaitingTime,209,12000.0,1,0,0.0000,229727.421
1,Balanced,SA_WaitingTime,209,10000.0,1,0,0.0000,229727.421
1,Balanced,SA_WaitingTime,209,8000.0,1,0,0.0000,229727.421
1,Balanced,SA_Energy,200,20000.0,1,0,0.0000,73735.324
1,Balanced,SA_Energy,200,15000.0,1,0,0.0000,73735.324
1,Balanced,SA_Energy,200,12000.0,1,0,0.0000,73735.324
1,Balanced,SA_Energy,200,10000.0,1,0,0.0000,73735.324
1,Balanced,SA_Energy,200,8000.0,1,0,0.0000,73735.324
1,Balanced,SA_Energy,201,20000.0,1,0,0.0000,52064.442
1,Balanced,SA_Energy,201,15000.0,1,0,0.0000,52064.442
1,Balanced,SA_Energy,201,12000.0,1,0,0.0000,52064.442
1,Balanced,SA_Energy,201,10000.0,1,0,0.0000,52064.442
1,Balanced,SA_Energy,201,8000.0,1,0,0.0000,52064.442
1,Balanced,SA_Energy,202,20000.0,1,0,0.0000,77786.728
1,Balanced,SA_Energy,202,15000.0,1,0,0.0000,77786.728
1,Balanced,SA_Energy,202,12000.0,1,0,0.0000,77786.728
1,Balanced,SA_Energy,202,10000.0,1,0,0.0000,77786.728
1,Balanced,SA_Energy,202,8000.0,1,0,0.0000,77786.728
1,Balanced,SA_Energy,203,20000.0,1,0,0.0000,80770.059
1,Balanced,SA_Energy,203,15000.0,1,0,0.0000,80770.059
1,Balanced,SA_Energy,203,12000.0,1,0,0.0000,80770.059
1,Balanced,SA_Energy,203,10000.0,1,0,0.0000,80770.059
1,Balanced,SA_Energy,203,8000.0,1,0,0.0000,80770.059
1,Balanced,SA_Energy,204,20000.0,1,0,0.0000,46980.299
1,Balanced,SA_Energy,204,15000.0,1,0,0.0000,46980.299
1,Balanced,SA_Energy,204,12000.0,1,0,0.0000,46980.299
1,Balanced,SA_Energy,204,10000.0,1,0,0.0000,46980.299
1,Balanced,SA_Energy,204,8000.0,1,0,0.0000,46980.299
1,Balanced,SA_Energy,205,20000.0,1,0,0.0000,63894.870
1,Balanced,SA_Energy,205,15000.0,1,0,0.0000,63894.870
1,Balanced,SA_Energy,205,12000.0,1,0,0.0000,63894.870
1,Balanced,SA_Energy,205,10000.0,1,0,0.0000,63894.870
1,Balanced,SA_Energy,205,8000.0,1,0,0.0000,63894.870
1,Balanced,SA_Energy,206,20000.0,1,0,0.0000,58088.733
1,Balanced,SA_Energy,206,15000.0,1,0,0.0000,58088.733
1,Balanced,SA_Energy,206,12000.0,1,0,0.0000,58088.733
1,Balanced,SA_Energy,206,10000.0,1,0,0.0000,58088.733
1,Balanced,SA_Energy,206,8000.0,1,0,0.0000,58088.733
1,Balanced,SA_Energy,207,20000.0,1,0,0.0000,50402.615
1,Balanced,SA_Energy,207,15000.0,1,0,0.0000,50402.615
1,Balanced,SA_Energy,207,12000.0,1,0,0.0000,50402.615
1,Balanced,SA_Energy,207,10000.0,1,0,0.0000,50402.615
1,Balanced,SA_Energy,207,8000.0,1,0,0.0000,50402.615
1,Balanced,SA_Energy,208,20000.0,1,0,0.0000,37991.717
1,Balanced,SA_Energy,208,15000.0,1,0,0.0000,37991.717
1,Balanced,SA_Energy,208,12000.0,1,0,0.0000,37991.717
1,Balanced,SA_Energy,208,10000.0,1,0,0.0000,37991.717
1,Balanced,SA_Energy,208,8000.0,1,0,0.0000,37991.717
1,Balanced,SA_Energy,209,20000.0,1,0,0.0000,87486.860
1,Balanced,SA_Energy,209,15000.0,1,0,0.0000,87486.860
1,Balanced,SA_Energy,209,12000.0,1,0,0.0000,87486.860
1,Balanced,SA_Energy,209,10000.0,1,0,0.0000,87486.860
1,Balanced,SA_Energy,209,8000.0,1,0,0.0000,87486.860
1,Balanced,GA_WaitingTime_Dominance,200,20000.0,25,0,0.0000,256796.569
1,Balanced,GA_WaitingTime_Dominance,200,15000.0,25,0,0.0000,256796.569
1,Balanced,GA_WaitingTime_Dominance,200,12000.0,25,0,0.0000,256796.569
1,Balanced,GA_WaitingTime_Dominance,200,10000.0,25,0,0.0000,256796.569
1,Balanced,GA_WaitingTime_Dominance,200,8000.0,25,0,0.0000,256796.569
1,Balanced,GA_WaitingTime_Dominance,201,20000.0,24,0,0.0000,265386.585
1,Balanced,GA_WaitingTime_Dominance,201,15000.0,24,0,0.0000,265386.585
1,Balanced,GA_WaitingTime_Dominance,201,12000.0,24,0,0.0000,265386.585
1,Balanced,GA_WaitingTime_Dominance,201,10000.0,24,0,0.0000,265386.585
1,Balanced,GA_WaitingTime_Dominance,201,8000.0,24,0,0.0000,265386.585
1,Balanced,GA_WaitingTime_Dominance,202,20000.0,25,0,0.0000,268526.023
1,Balanced,GA_WaitingTime_Dominance,202,15000.0,25,0,0.0000,268526.023
1,Balanced,GA_WaitingTime_Dominance,202,12000.0,25,0,0.0000,268526.023
1,Balanced,GA_WaitingTime_Dominance,202,10000.0,25,0,0.0000,268526.023
1,Balanced,GA_WaitingTime_Dominance,202,8000.0,25,0,0.0000,268526.023
1,Balanced,GA_WaitingTime_Dominance,203,20000.0,27,0,0.0000,270032.809
1,Balanced,GA_WaitingTime_Dominance,203,15000.0,27,0,0.0000,270032.809
1,Balanced,GA_WaitingTime_Dominance,203,12000.0,27,0,0.0000,270032.809
1,Balanced,GA_WaitingTime_Dominance,203,10000.0,27,0,0.0000,270032.809
1,Balanced,GA_WaitingTime_Dominance,203,8000.0,27,0,0.0000,270032.809
1,Balanced,GA_WaitingTime_Dominance,204,20000.0,25,0,0.0000,255058.105
1,Balanced,GA_WaitingTime_Dominance,204,15000.0,25,0,0.0000,255058.105
1,Balanced,GA_WaitingTime_Dominance,204,12000.0,25,0,0.0000,255058.105
1,Balanced,GA_WaitingTime_Dominance,204,10000.0,25,0,0.0000,255058.105
1,Balanced,GA_WaitingTime_Dominance,204,8000.0,25,0,0.0000,255058.105
1,Balanced,GA_WaitingTime_Dominance,205,20000.0,27,0,0.0000,255631.080
1,Balanced,GA_WaitingTime_Dominance,205,15000.0,27,0,0.0000,255631.080
1,Balanced,GA_WaitingTime_Dominance,205,12000.0,27,0,0.0000,255631.080
1,Balanced,GA_WaitingTime_Dominance,205,10000.0,27,0,0.0000,255631.080
1,Balanced,GA_WaitingTime_Dominance,205,8000.0,27,0,0.0000,255631.080
1,Balanced,GA_WaitingTime_Dominance,206,20000.0,24,0,0.0000,250020.901
1,Balanced,GA_WaitingTime_Dominance,206,15000.0,24,0,0.0000,250020.901
1,Balanced,GA_WaitingTime_Dominance,206,12000.0,24,0,0.0000,250020.901
1,Balanced,GA_WaitingTime_Dominance,206,10000.0,24,0,0.0000,250020.901
1,Balanced,GA_WaitingTime_Dominance,206,8000.0,24,0,0.0000,250020.901
1,Balanced,GA_WaitingTime_Dominance,207,20000.0,29,0,0.0000,264914.498
1,Balanced,GA_WaitingTime_Dominance,207,15000.0,29,0,0.0000,264914.498
1,Balanced,GA_WaitingTime_Dominance,207,12000.0,29,0,0.0000,264914.498
1,Balanced,GA_WaitingTime_Dominance,207,10000.0,29,0,0.0000,264914.498
1,Balanced,GA_WaitingTime_Dominance,207,8000.0,29,0,0.0000,264914.498
1,Balanced,GA_WaitingTime_Dominance,208,20000.0,34,0,0.0000,283889.758
1,Balanced,GA_WaitingTime_Dominance,208,15000.0,34,0,0.0000,283889.758
1,Balanced,GA_WaitingTime_Dominance,208,12000.0,34,0,0.0000,283889.758
1,Balanced,GA_WaitingTime_Dominance,208,10000.0,34,0,0.0000,283889.758
1,Balanced,GA_WaitingTime_Dominance,208,8000.0,34,0,0.0000,283889.758
1,Balanced,GA_WaitingTime_Dominance,209,20000.0,27,0,0.0000,286790.217
1,Balanced,GA_WaitingTime_Dominance,209,15000.0,27,0,0.0000,286790.217
1,Balanced,GA_WaitingTime_Dominance,209,12000.0,27,0,0.0000,286790.217
1,Balanced,GA_WaitingTime_Dominance,209,10000.0,27,0,0.0000,286790.217
1,Balanced,GA_WaitingTime_Dominance,209,8000.0,27,0,0.0000,286790.217
1,Balanced,GA_Energy_Dominance,200,20000.0,61,0,0.0000,198702.574
1,Balanced,GA_Energy_Dominance,200,15000.0,61,0,0.0000,198702.574
1,Balanced,GA_Energy_Dominance,200,12000.0,61,0,0.0000,198702.574
1,Balanced,GA_Energy_Dominance,200,10000.0,61,0,0.0000,198702.574
1,Balanced,GA_Energy_Dominance,200,8000.0,61,0,0.0000,198702.574
1,Balanced,GA_Energy_Dominance,201,20000.0,72,0,0.0000,204066.830
1,Balanced,GA_Energy_Dominance,201,15000.0,72,0,0.0000,204066.830
1,Balanced,GA_Energy_Dominance,201,12000.0,72,0,0.0000,204066.830
1,Balanced,GA_Energy_Dominance,201,10000.0,72,0,0.0000,204066.830
1,Balanced,GA_Energy_Dominance,201,8000.0,72,0,0.0000,204066.830
1,Balanced,GA_Energy_Dominance,202,20000.0,63,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,202,15000.0,63,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,202,12000.0,63,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,202,10000.0,63,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,202,8000.0,63,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,203,20000.0,53,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,203,15000.0,53,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,203,12000.0,53,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,203,10000.0,53,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,203,8000.0,53,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,204,20000.0,72,0,0.0000,206172.942
1,Balanced,GA_Energy_Dominance,204,15000.0,72,0,0.0000,206172.942
1,Balanced,GA_Energy_Dominance,204,12000.0,72,0,0.0000,206172.942
1,Balanced,GA_Energy_Dominance,204,10000.0,72,0,0.0000,206172.942
1,Balanced,GA_Energy_Dominance,204,8000.0,72,0,0.0000,206172.942
1,Balanced,GA_Energy_Dominance,205,20000.0,58,0,0.0000,194839.238
1,Balanced,GA_Energy_Dominance,205,15000.0,58,0,0.0000,194839.238
1,Balanced,GA_Energy_Dominance,205,12000.0,58,0,0.0000,194839.238
1,Balanced,GA_Energy_Dominance,205,10000.0,58,0,0.0000,194839.238
1,Balanced,GA_Energy_Dominance,205,8000.0,58,0,0.0000,194839.238
1,Balanced,GA_Energy_Dominance,206,20000.0,60,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,206,15000.0,60,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,206,12000.0,60,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,206,10000.0,60,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,206,8000.0,60,0,0.0000,190715.962
1,Balanced,GA_Energy_Dominance,207,20000.0,67,0,0.0000,209409.728
1,Balanced,GA_Energy_Dominance,207,15000.0,67,0,0.0000,209409.728
1,Balanced,GA_Energy_Dominance,207,12000.0,67,0,0.0000,209409.728
1,Balanced,GA_Energy_Dominance,207,10000.0,67,0,0.0000,209409.728
1,Balanced,GA_Energy_Dominance,207,8000.0,67,0,0.0000,209409.728
1,Balanced,GA_Energy_Dominance,208,20000.0,86,0,0.0000,197623.034
1,Balanced,GA_Energy_Dominance,208,15000.0,86,0,0.0000,197623.034
1,Balanced,GA_Energy_Dominance,208,12000.0,86,0,0.0000,197623.034
1,Balanced,GA_Energy_Dominance,208,10000.0,86,0,0.0000,197623.034
1,Balanced,GA_Energy_Dominance,208,8000.0,86,0,0.0000,197623.034
1,Balanced,GA_Energy_Dominance,209,20000.0,54,0,0.0000,205034.804
1,Balanced,GA_Energy_Dominance,209,15000.0,54,0,0.0000,205034.804
1,Balanced,GA_Energy_Dominance,209,12000.0,54,0,0.0000,205034.804
1,Balanced,GA_Energy_Dominance,209,10000.0,54,0,0.0000,205034.804
1,Balanced,GA_Energy_Dominance,209,8000.0,54,0,0.0000,205034.804
1,Balanced,SA_WaitingTime_Dominance,200,20000.0,23,0,0.0000,241666.544
1,Balanced,SA_WaitingTime_Dominance,200,15000.0,23,0,0.0000,241666.544
1,Balanced,SA_WaitingTime_Dominance,200,12000.0,23,0,0.0000,241666.544
1,Balanced,SA_WaitingTime_Dominance,200,10000.0,23,0,0.0000,241666.544
1,Balanced,SA_WaitingTime_Dominance,200,8000.0,23,0,0.0000,241666.544
1,Balanced,SA_WaitingTime_Dominance,201,20000.0,20,0,0.0000,262395.722
1,Balanced,SA_WaitingTime_Dominance,201,15000.0,20,0,0.0000,262395.722
1,Balanced,SA_WaitingTime_Dominance,201,12000.0,20,0,0.0000,262395.722
1,Balanced,SA_WaitingTime_Dominance,201,10000.0,20,0,0.0000,262395.722
1,Balanced,SA_WaitingTime_Dominance,201,8000.0,20,0,0.0000,262395.722
1,Balanced,SA_WaitingTime_Dominance,202,20000.0,27,0,0.0000,238332.421
1,Balanced,SA_WaitingTime_Dominance,202,15000.0,27,0,0.0000,238332.421
1,Balanced,SA_WaitingTime_Dominance,202,12000.0,27,0,0.0000,238332.421
1,Balanced,SA_WaitingTime_Dominance,202,10000.0,27,0,0.0000,238332.421
1,Balanced,SA_WaitingTime_Dominance,202,8000.0,27,0,0.0000,238332.421
1,Balanced,SA_WaitingTime_Dominance,203,20000.0,21,0,0.0000,243563.401
1,Balanced,SA_WaitingTime_Dominance,203,15000.0,21,0,0.0000,243563.401
1,Balanced,SA_WaitingTime_Dominance,203,12000.0,21,0,0.0000,243563.401
1,Balanced,SA_WaitingTime_Dominance,203,10000.0,21,0,0.0000,243563.401
1,Balanced,SA_WaitingTime_Dominance,203,8000.0,21,0,0.0000,243563.401
1,Balanced,SA_WaitingTime_Dominance,204,20000.0,18,0,0.0000,288138.192
1,Balanced,SA_WaitingTime_Dominance,204,15000.0,18,0,0.0000,288138.192
1,Balanced,SA_WaitingTime_Dominance,204,12000.0,18,0,0.0000,288138.192
1,Balanced,SA_WaitingTime_Dominance,204,10000.0,18,0,0.0000,288138.192
1,Balanced,SA_WaitingTime_Dominance,204,8000.0,18,0,0.0000,288138.192
1,Balanced,SA_WaitingTime_Dominance,205,20000.0,11,0,0.0000,259298.008
1,Balanced,SA_WaitingTime_Dominance,205,15000.0,11,0,0.0000,259298.008
1,Balanced,SA_WaitingTime_Dominance,205,12000.0,11,0,0.0000,259298.008
1,Balanced,SA_WaitingTime_Dominance,205,10000.0,11,0,0.0000,259298.008
1,Balanced,SA_WaitingTime_Dominance,205,8000.0,11,0,0.0000,259298.008
1,Balanced,SA_WaitingTime_Dominance,206,20000.0,12,0,0.0000,262921.569
1,Balanced,SA_WaitingTime_Dominance,206,15000.0,12,0,0.0000,262921.569
1,Balanced,SA_WaitingTime_Dominance,206,12000.0,12,0,0.0000,262921.569
1,Balanced,SA_WaitingTime_Dominance,206,10000.0,12,0,0.0000,262921.569
1,Balanced,SA_WaitingTime_Dominance,206,8000.0,12,0,0.0000,262921.569
1,Balanced,SA_WaitingTime_Dominance,207,20000.0,12,0,0.0000,269905.335
1,Balanced,SA_WaitingTime_Dominance,207,15000.0,12,0,0.0000,269905.335
1,Balanced,SA_WaitingTime_Dominance,207,12000.0,12,0,0.0000,269905.335
1,Balanced,SA_WaitingTime_Dominance,207,10000.0,12,0,0.0000,269905.335
1,Balanced,SA_WaitingTime_Dominance,207,8000.0,12,0,0.0000,269905.335
1,Balanced,SA_WaitingTime_Dominance,208,20000.0,20,0,0.0000,250306.406
1,Balanced,SA_WaitingTime_Dominance,208,15000.0,20,0,0.0000,250306.406
1,Balanced,SA_WaitingTime_Dominance,208,12000.0,20,0,0.0000,250306.406
1,Balanced,SA_WaitingTime_Dominance,208,10000.0,20,0,0.0000,250306.406
1,Balanced,SA_WaitingTime_Dominance,208,8000.0,20,0,0.0000,250306.406
1,Balanced,SA_WaitingTime_Dominance,209,20000.0,28,0,0.0000,267094.432
1,Balanced,SA_WaitingTime_Dominance,209,15000.0,28,0,0.0000,267094.432
1,Balanced,SA_WaitingTime_Dominance,209,12000.0,28,0,0.0000,267094.432
1,Balanced,SA_WaitingTime_Dominance,209,10000.0,28,0,0.0000,267094.432
1,Balanced,SA_WaitingTime_Dominance,209,8000.0,28,0,0.0000,267094.432
1,Balanced,SA_Energy_Dominance,200,20000.0,51,0,0.0000,200124.493
1,Balanced,SA_Energy_Dominance,200,15000.0,51,0,0.0000,200124.493
1,Balanced,SA_Energy_Dominance,200,12000.0,51,0,0.0000,200124.493
1,Balanced,SA_Energy_Dominance,200,10000.0,51,0,0.0000,200124.493
1,Balanced,SA_Energy_Dominance,200,8000.0,51,0,0.0000,200124.493
1,Balanced,SA_Energy_Dominance,201,20000.0,12,0,0.0000,197001.044
1,Balanced,SA_Energy_Dominance,201,15000.0,12,0,0.0000,197001.044
1,Balanced,SA_Energy_Dominance,201,12000.0,12,0,0.0000,197001.044
1,Balanced,SA_Energy_Dominance,201,10000.0,12,0,0.0000,197001.044
1,Balanced,SA_Energy_Dominance,201,8000.0,12,0,0.0000,197001.044
1,Balanced,SA_Energy_Dominance,202,20000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,202,15000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,202,12000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,202,10000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,202,8000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,203,20000.0,15,0,0.0000,205549.942
1,Balanced,SA_Energy_Dominance,203,15000.0,15,0,0.0000,205549.942
1,Balanced,SA_Energy_Dominance,203,12000.0,15,0,0.0000,205549.942
1,Balanced,SA_Energy_Dominance,203,10000.0,15,0,0.0000,205549.942
1,Balanced,SA_Energy_Dominance,203,8000.0,15,0,0.0000,205549.942
1,Balanced,SA_Energy_Dominance,204,20000.0,28,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,204,15000.0,28,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,204,12000.0,28,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,204,10000.0,28,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,204,8000.0,28,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,205,20000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,205,15000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,205,12000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,205,10000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,205,8000.0,15,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,206,20000.0,14,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,206,15000.0,14,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,206,12000.0,14,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,206,10000.0,14,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,206,8000.0,14,0,0.0000,190715.962
1,Balanced,SA_Energy_Dominance,207,20000.0,56,0,0.0000,210271.600
1,Balanced,SA_Energy_Dominance,207,15000.0,56,0,0.0000,210271.600
1,Balanced,SA_Energy_Dominance,207,12000.0,56,0,0.0000,210271.600
1,Balanced,SA_Energy_Dominance,207,10000.0,56,0,0.0000,210271.600
1,Balanced,SA_Energy_Dominance,207,8000.0,56,0,0.0000,210271.600
1,Balanced,SA_Energy_Dominance,208,20000.0,35,0,0.0000,216359.391
1,Balanced,SA_Energy_Dominance,208,15000.0,35,0,0.0000,216359.391
1,Balanced,SA_Energy_Dominance,208,12000.0,35,0,0.0000,216359.391
1,Balanced,SA_Energy_Dominance,208,10000.0,35,0,0.0000,216359.391
1,Balanced,SA_Energy_Dominance,208,8000.0,35,0,0.0000,216359.391
1,Balanced,SA_Energy_Dominance,209,20000.0,14,0,0.0000,192992.018
1,Balanced,SA_Energy_Dominance,209,15000.0,14,0,0.0000,192992.018
1,Balanced,SA_Energy_Dominance,209,12000.0,14,0,0.0000,192992.018
1,Balanced,SA_Energy_Dominance,209,10000.0,14,0,0.0000,192992.018
1,Balanced,SA_Energy_Dominance,209,8000.0,14,0,0.0000,192992.018
1,Balanced,NSGA-II,200,20000.0,56,0,0.0000,239435.860
1,Balanced,NSGA-II,200,15000.0,56,0,0.0000,239435.860
1,Balanced,NSGA-II,200,12000.0,56,0,0.0000,239435.860
1,Balanced,NSGA-II,200,10000.0,56,0,0.0000,239435.860
1,Balanced,NSGA-II,200,8000.0,56,0,0.0000,239435.860
1,Balanced,NSGA-II,201,20000.0,43,0,0.0000,234605.768
1,Balanced,NSGA-II,201,15000.0,43,0,0.0000,234605.768
1,Balanced,NSGA-II,201,12000.0,43,0,0.0000,234605.768
1,Balanced,NSGA-II,201,10000.0,43,0,0.0000,234605.768
1,Balanced,NSGA-II,201,8000.0,43,0,0.0000,234605.768
1,Balanced,NSGA-II,202,20000.0,42,0,0.0000,229379.692
1,Balanced,NSGA-II,202,15000.0,42,0,0.0000,229379.692
1,Balanced,NSGA-II,202,12000.0,42,0,0.0000,229379.692
1,Balanced,NSGA-II,202,10000.0,42,0,0.0000,229379.692
1,Balanced,NSGA-II,202,8000.0,42,0,0.0000,229379.692
1,Balanced,NSGA-II,203,20000.0,59,0,0.0000,219427.013
1,Balanced,NSGA-II,203,15000.0,59,0,0.0000,219427.013
1,Balanced,NSGA-II,203,12000.0,59,0,0.0000,219427.013
1,Balanced,NSGA-II,203,10000.0,59,0,0.0000,219427.013
1,Balanced,NSGA-II,203,8000.0,59,0,0.0000,219427.013
1,Balanced,NSGA-II,204,20000.0,41,0,0.0000,226982.605
1,Balanced,NSGA-II,204,15000.0,41,0,0.0000,226982.605
1,Balanced,NSGA-II,204,12000.0,41,0,0.0000,226982.605
1,Balanced,NSGA-II,204,10000.0,41,0,0.0000,226982.605
1,Balanced,NSGA-II,204,8000.0,41,0,0.0000,226982.605
1,Balanced,NSGA-II,205,20000.0,65,0,0.0000,219406.238
1,Balanced,NSGA-II,205,15000.0,65,0,0.0000,219406.238
1,Balanced,NSGA-II,205,12000.0,65,0,0.0000,219406.238
1,Balanced,NSGA-II,205,10000.0,65,0,0.0000,219406.238
1,Balanced,NSGA-II,205,8000.0,65,0,0.0000,219406.238
1,Balanced,NSGA-II,206,20000.0,56,0,0.0000,230519.513
1,Balanced,NSGA-II,206,15000.0,56,0,0.0000,230519.513
1,Balanced,NSGA-II,206,12000.0,56,0,0.0000,230519.513
1,Balanced,NSGA-II,206,10000.0,56,0,0.0000,230519.513
1,Balanced,NSGA-II,206,8000.0,56,0,0.0000,230519.513
1,Balanced,NSGA-II,207,20000.0,61,0,0.0000,236794.661
1,Balanced,NSGA-II,207,15000.0,61,0,0.0000,236794.661
1,Balanced,NSGA-II,207,12000.0,61,0,0.0000,236794.661
1,Balanced,NSGA-II,207,10000.0,61,0,0.0000,236794.661
1,Balanced,NSGA-II,207,8000.0,61,0,0.0000,236794.661
1,Balanced,NSGA-II,208,20000.0,47,0,0.0000,241457.008
1,Balanced,NSGA-II,208,15000.0,47,0,0.0000,241457.008
1,Balanced,NSGA-II,208,12000.0,47,0,0.0000,241457.008
1,Balanced,NSGA-II,208,10000.0,47,0,0.0000,241457.008
1,Balanced,NSGA-II,208,8000.0,47,0,0.0000,241457.008
1,Balanced,NSGA-II,209,20000.0,51,0,0.0000,216806.080
1,Balanced,NSGA-II,209,15000.0,51,0,0.0000,216806.080
1,Balanced,NSGA-II,209,12000.0,51,0,0.0000,216806.080
1,Balanced,NSGA-II,209,10000.0,51,0,0.0000,216806.080
1,Balanced,NSGA-II,209,8000.0,51,0,0.0000,216806.080
1,Balanced,SPEA-II,200,20000.0,51,0,0.0000,231756.279
1,Balanced,SPEA-II,200,15000.0,51,0,0.0000,231756.279
1,Balanced,SPEA-II,200,12000.0,51,0,0.0000,231756.279
1,Balanced,SPEA-II,200,10000.0,51,0,0.0000,231756.279
1,Balanced,SPEA-II,200,8000.0,51,0,0.0000,231756.279
1,Balanced,SPEA-II,201,20000.0,40,0,0.0000,216683.452
1,Balanced,SPEA-II,201,15000.0,40,0,0.0000,216683.452
1,Balanced,SPEA-II,201,12000.0,40,0,0.0000,216683.452
1,Balanced,SPEA-II,201,10000.0,40,0,0.0000,216683.452
1,Balanced,SPEA-II,201,8000.0,40,0,0.0000,216683.452
1,Balanced,SPEA-II,202,20000.0,53,0,0.0000,223140.626
1,Balanced,SPEA-II,202,15000.0,53,0,0.0000,223140.626
1,Balanced,SPEA-II,202,12000.0,53,0,0.0000,223140.626
1,Balanced,SPEA-II,202,10000.0,53,0,0.0000,223140.626
1,Balanced,SPEA-II,202,8000.0,53,0,0.0000,223140.626
1,Balanced,SPEA-II,203,20000.0,53,0,0.0000,215027.988
1,Balanced,SPEA-II,203,15000.0,53,0,0.0000,215027.988
1,Balanced,SPEA-II,203,12000.0,53,0,0.0000,215027.988
1,Balanced,SPEA-II,203,10000.0,53,0,0.0000,215027.988
1,Balanced,SPEA-II,203,8000.0,53,0,0.0000,215027.988
1,Balanced,SPEA-II,204,20000.0,55,0,0.0000,229468.763
1,Balanced,SPEA-II,204,15000.0,55,0,0.0000,229468.763
1,Balanced,SPEA-II,204,12000.0,55,0,0.0000,229468.763
1,Balanced,SPEA-II,204,10000.0,55,0,0.0000,229468.763
1,Balanced,SPEA-II,204,8000.0,55,0,0.0000,229468.763
1,Balanced,SPEA-II,205,20000.0,78,0,0.0000,222755.988
1,Balanced,SPEA-II,205,15000.0,78,0,0.0000,222755.988
1,Balanced,SPEA-II,205,12000.0,78,0,0.0000,222755.988
1,Balanced,SPEA-II,205,10000.0,78,0,0.0000,222755.988
1,Balanced,SPEA-II,205,8000.0,78,0,0.0000,222755.988
1,Balanced,SPEA-II,206,20000.0,55,0,0.0000,228165.840
1,Balanced,SPEA-II,206,15000.0,55,0,0.0000,228165.840
1,Balanced,SPEA-II,206,12000.0,55,0,0.0000,228165.840
1,Balanced,SPEA-II,206,10000.0,55,0,0.0000,228165.840
1,Balanced,SPEA-II,206,8000.0,55,0,0.0000,228165.840
1,Balanced,SPEA-II,207,20000.0,55,0,0.0000,224660.850
1,Balanced,SPEA-II,207,15000.0,55,0,0.0000,224660.850
1,Balanced,SPEA-II,207,12000.0,55,0,0.0000,224660.850
1,Balanced,SPEA-II,207,10000.0,55,0,0.0000,224660.850
1,Balanced,SPEA-II,207,8000.0,55,0,0.0000,224660.850
