Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
2,GPU_Stress,AMOSA,203,0.330607,0.268032,0.356158,0.107404,8,0,4305,18.000000,0.608317191
2,GPU_Stress,AMOSA,204,0.327226,0.237282,0.352735,0.058668,11,0,4305,18.000000,0.606424568
2,GPU_Stress,AMOSA,205,0.343282,0.157959,0.354613,0.038778,5,0,4295,18.000000,0.596916386
2,GPU_Stress,AMOSA,206,0.325246,0.181929,0.363935,0.036473,6,0,4293,18.000000,0.612348521
2,GPU_Stress,AMOSA,207,0.326023,0.155807,0.361525,0.046640,7,0,4330,18.000000,0.609732320
2,GPU_Stress,AMOSA,208,0.336553,0.167840,0.346687,0.067461,6,0,4317,18.000000,0.598231945
2,GPU_Stress,AMOSA,209,0.338922,0.190283,0.346059,0.048173,6,0,4298,18.000000,0.595088416
2,GPU_Stress,AMOSA,MEAN,0.331311,0.190817,0.356460,0.057130,,0,4309,18.000000,0.595088416
3,CPU_Stress,GA_Makespan_Dominance,200,0.048929,0.224087,0.642240,0.013897,5,0,2327,16.000000,0.402643440
3,CPU_Stress,GA_Makespan_Dominance,201,0.050554,0.223558,0.661465,0.024224,4,0,1902,16.000000,0.407989842
3,CPU_Stress,GA_Makespan_Dominance,202,0.120672,0.209424,0.559919,0.029880,4,0,1910,16.000000,0.388627897
3,CPU_Stress,GA_Makespan_Dominance,203,0.044433,0.266047,0.691988,0.015646,3,0,1912,16.000000,0.420908764
3,CPU_Stress,GA_Makespan_Dominance,204,0.022679,0.163362,0.624652,0.020886,4,0,1906,17.000000,0.380332373
3,CPU_Stress,GA_Makespan_Dominance,205,0.076796,0.197061,0.636460,0.008165,3,0,1925,16.000000,0.394043103
3,CPU_Stress,GA_Makespan_Dominance,206,0.043237,0.207071,0.678295,0.000000,2,0,1881,16.000000,0.404245189
3,CPU_Stress,GA_Makespan_Dominance,207,0.124121,0.168598,0.598620,0.000000,2,0,1912,16.000000,0.381654809
3,CPU_Stress,GA_Makespan_Dominance,208,0.097581,0.198259,0.590036,0.003335,3,0,1903,16.000000,0.390783302
3,CPU_Stress,GA_Makespan_Dominance,209,0.128408,0.196219,0.596193,0.048097,4,0,1937,16.000000,0.392436269
3,CPU_Stress,GA_Makespan_Dominance,MEAN,0.075741,0.205368,0.627987,0.016413,,0,1951,16.000000,0.380332373
3,CPU_Stress,GA_Energy_Dominance,200,0.414183,0.127376,0.141838,0.049890,14,0,2006,13.000000,0.194425166
3,CPU_Stress,GA_Energy_Dominance,201,0.415619,0.135184,0.155820,0.056847,15,0,2021,13.000000,0.195067753
3,CPU_Stress,GA_Energy_Dominance,202,0.393195,0.142103,0.148879,0.095881,15,0,1991,13.000000,0.197521236
3,CPU_Stress,GA_Energy_Dominance,203,0.409116,0.121009,0.153777,0.061031,12,0,2056,13.000000,0.197063197
3,CPU_Stress,GA_Energy_Dominance,204,0.425933,0.127576,0.147816,0.078629,12,0,2038,13.000000,0.189064458
3,CPU_Stress,GA_Energy_Dominance,205,0.467193,0.088132,0.129552,0.034300,13,3,2023,13.000000,0.194919011
3,CPU_Stress,GA_Energy_Dominance,206,0.459792,0.112685,0.135439,0.028357,18,0,2003,13.000000,0.194804443
3,CPU_Stress,GA_Energy_Dominance,207,0.425386,0.131784,0.144533,0.040996,16,0,2024,13.000000,0.192908656
3,CPU_Stress,GA_Energy_Dominance,208,0.413998,0.139255,0.140180,0.056481,16,0,2027,13.000000,0.188054794
3,CPU_Stress,GA_Energy_Dominance,209,0.402606,0.148277,0.144764,0.081363,14,0,2025,13.000000,0.192218712
3,CPU_Stress,GA_Energy_Dominance,MEAN,0.422702,0.127338,0.144260,0.058378,,3,2021,13.000000,0.188054794
3,CPU_Stress,SA_Makespan_Dominance,200,0.448570,0.117774,0.336640,0.353478,3,0,741,20.000000,0.265508926
3,CPU_Stress,SA_Makespan_Dominance,201,0.350467,0.000000,0.448687,0.000000,2,2,751,18.000000,0.277207240
3,CPU_Stress,SA_Makespan_Dominance,202,0.425889,0.206828,0.335720,0.087735,4,0,1213,19.000000,0.281086452
3,CPU_Stress,SA_Makespan_Dominance,203,0.428586,0.128687,0.345024,0.337318,3,0,761,20.000000,0.272328926
3,CPU_Stress,SA_Makespan_Dominance,204,0.455299,0.183427,0.318044,0.048715,4,0,776,20.000000,0.263071651
3,CPU_Stress,SA_Makespan_Dominance,205,0.468153,0.172795,0.331836,0.014622,4,0,772,19.000000,0.264062167
3,CPU_Stress,SA_Makespan_Dominance,206,0.488115,0.172210,0.327142,0.385682,3,0,766,20.000000,0.272894864
3,CPU_Stress,SA_Makespan_Dominance,207,0.463215,0.159094,0.315130,0.002773,4,2,760,20.000000,0.251849685
3,CPU_Stress,SA_Makespan_Dominance,208,0.459744,0.168003,0.331665,0.000290,4,1,779,19.000000,0.263756700
3,CPU_Stress,SA_Makespan_Dominance,209,0.426760,0.206252,0.314973,0.010677,5,0,779,19.000000,0.261208065
3,CPU_Stress,SA_Makespan_Dominance,MEAN,0.441480,0.151507,0.340486,0.124129,,5,809,18.000000,0.251849685
3,CPU_Stress,SA_Energy_Dominance,200,0.191877,0.203832,0.231405,0.312557,7,0,797,13.000000,0.173680783
3,CPU_Stress,SA_Energy_Dominance,201,0.250128,0.239936,0.214960,0.195672,6,1,743,13.000000,0.173787353
3,CPU_Stress,SA_Energy_Dominance,202,0.222020,0.146103,0.200869,0.058078,10,1,765,13.000000,0.169460825
3,CPU_Stress,SA_Energy_Dominance,203,0.368568,0.039267,0.181705,0.501355,4,2,776,13.000000,0.175646290
3,CPU_Stress,SA_Energy_Dominance,204,0.356497,0.171463,0.190599,0.238675,6,1,764,13.000000,0.173084307
3,CPU_Stress,SA_Energy_Dominance,205,0.065756,0.316235,0.288224,0.335016,7,1,777,13.000000,0.176010981
3,CPU_Stress,SA_Energy_Dominance,206,0.074885,0.151537,0.271965,0.606516,5,1,782,13.000000,0.163987308
3,CPU_Stress,SA_Energy_Dominance,207,0.125032,0.258065,0.253872,0.233698,6,2,786,13.000000,0.165313149
3,CPU_Stress,SA_Energy_Dominance,208,0.146214,0.191658,0.230430,0.110829,7,0,793,13.000000,0.173243625
3,CPU_Stress,SA_Energy_Dominance,209,0.087514,0.192742,0.271093,0.071069,10,1,799,13.000000,0.169474081
3,CPU_Stress,SA_Energy_Dominance,MEAN,0.188849,0.191084,0.233512,0.266346,,7,778,13.000000,0.163987308
3,CPU_Stress,NSGA-II,200,0.215044,0.243216,0.326334,0.053583,15,0,2546,13.000000,0.283474040
3,CPU_Stress,NSGA-II,201,0.231468,0.230761,0.313671,0.039111,18,0,2532,13.000000,0.276542823
3,CPU_Stress,NSGA-II,202,0.195673,0.249043,0.343697,0.038183,18,0,2551,13.000000,0.282393031
3,CPU_Stress,NSGA-II,203,0.191402,0.266690,0.340983,0.053406,14,0,2556,13.000000,0.279119495
3,CPU_Stress,NSGA-II,204,0.202944,0.255872,0.342208,0.027475,19,0,2554,13.000000,0.284177851
3,CPU_Stress,NSGA-II,205,0.251081,0.264687,0.325245,0.043887,14,0,2540,13.000000,0.280198213
3,CPU_Stress,NSGA-II,206,0.211208,0.251749,0.326073,0.030341,15,0,2542,13.000000,0.276385819
3,CPU_Stress,NSGA-II,207,0.200156,0.244964,0.337040,0.037186,18,0,2527,13.000000,0.285148103
3,CPU_Stress,NSGA-II,208,0.206925,0.217088,0.334406,0.038506,13,0,2510,13.000000,0.288029849
3,CPU_Stress,NSGA-II,209,0.232633,0.276654,0.324994,0.089925,15,0,2541,13.000000,0.271821813
3,CPU_Stress,NSGA-II,MEAN,0.213853,0.250072,0.331465,0.045160,,0,2539,13.000000,0.271821813
3,CPU_Stress,SPEA-II,200,0.220693,0.215093,0.326586,0.041910,15,0,3235,13.000000,0.285316568
3,CPU_Stress,SPEA-II,201,0.226876,0.211179,0.322366,0.025771,16,0,3199,13.000000,0.281890387
3,CPU_Stress,SPEA-II,202,0.212887,0.189331,0.342351,0.022959,16,0,3183,13.000000,0.293415557
3,CPU_Stress,SPEA-II,203,0.214837,0.210645,0.328033,0.072308,16,0,3160,13.000000,0.286234170
3,CPU_Stress,SPEA-II,204,0.246685,0.191540,0.310486,0.047000,13,1,3168,13.000000,0.277155149
3,CPU_Stress,SPEA-II,205,0.224476,0.203426,0.314198,0.038171,15,0,3183,13.000000,0.276011513
3,CPU_Stress,SPEA-II,206,0.212006,0.190611,0.346254,0.030856,14,0,3161,13.000000,0.298318739
3,CPU_Stress,SPEA-II,207,0.220545,0.194686,0.320909,0.020951,18,0,3187,13.000000,0.284860499
3,CPU_Stress,SPEA-II,208,0.203194,0.231879,0.345065,0.050185,15,0,3190,13.000000,0.292731132
3,CPU_Stress,SPEA-II,209,0.237090,0.203644,0.331471,0.089291,16,0,3170,13.000000,0.292662255
3,CPU_Stress,SPEA-II,MEAN,0.221929,0.204203,0.328772,0.043940,,1,3183,13.000000,0.276011513
3,CPU_Stress,AMOSA,200,0.051543,0.105420,0.510122,0.021295,8,0,4294,13.000000,0.347875044
3,CPU_Stress,AMOSA,201,0.028605,0.109572,0.535143,0.006457,6,0,4289,13.000000,0.355122226
3,CPU_Stress,AMOSA,202,0.056477,0.014723,0.563909,0.007760,6,0,4290,13.000000,0.349209893
3,CPU_Stress,AMOSA,203,0.063480,0.132662,0.494517,0.048145,8,0,4293,13.000000,0.343108057
3,CPU_Stress,AMOSA,204,0.047760,0.097568,0.514192,0.075312,6,0,4291,13.000000,0.349585631
3,CPU_Stress,AMOSA,205,0.042581,0.277168,0.502468,0.030556,6,0,4287,13.000000,0.345432461
3,CPU_Stress,AMOSA,206,0.027571,0.022317,0.590795,0.036807,3,1,4295,13.000000,0.355937559
3,CPU_Stress,AMOSA,207,0.060924,0.060316,0.514537,0.104810,5,1,4348,13.000000,0.345876161
3,CPU_Stress,AMOSA,208,0.051458,0.063759,0.523482,0.062652,6,0,4303,13.000000,0.348720594
3,CPU_Stress,AMOSA,209,0.044200,0.169928,0.511124,0.033218,7,0,4301,13.000000,0.349190645
3,CPU_Stress,AMOSA,MEAN,0.047460,0.105343,0.526029,0.042701,,2,4299,13.000000,0.343108057
