Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
2,GPU_Stress,NSGA-II,209,0.579746,0.025106,0.061619,0.007529,67,1,2636,5.760000,0.461259378
2,GPU_Stress,NSGA-II,MEAN,0.574162,0.027799,0.062234,0.009460,,19,2642,5.594000,0.449547788
2,GPU_Stress,SPEA-II,200,0.569196,0.016399,0.062430,0.011699,60,7,3249,5.716000,0.477494397
2,GPU_Stress,SPEA-II,201,0.574116,0.029179,0.065464,0.010651,73,0,3254,5.716000,0.468374370
2,GPU_Stress,SPEA-II,202,0.585475,0.029046,0.063100,0.010484,63,0,3273,5.816000,0.450492410
2,GPU_Stress,SPEA-II,203,0.558829,0.026349,0.060668,0.012158,63,1,3249,5.618000,0.480704518
2,GPU_Stress,SPEA-II,204,0.596746,0.032962,0.053029,0.009937,71,1,3252,5.736000,0.446578248
2,GPU_Stress,SPEA-II,205,0.548962,0.022788,0.064350,0.011992,53,2,3237,5.730000,0.494262975
2,GPU_Stress,SPEA-II,206,0.569989,0.010596,0.056797,0.008731,63,16,3238,5.580000,0.480653662
2,GPU_Stress,SPEA-II,207,0.566432,0.017986,0.061862,0.007708,63,3,3260,5.430000,0.480415210
2,GPU_Stress,SPEA-II,208,0.561526,0.015247,0.066795,0.007480,57,1,3233,5.792000,0.483432549
2,GPU_Stress,SPEA-II,209,0.555415,0.006704,0.064939,0.007330,64,25,3235,5.702000,0.494571197
2,GPU_Stress,SPEA-II,MEAN,0.568669,0.020725,0.061943,0.009817,,56,3248,5.430000,0.446578248
2,GPU_Stress,AMOSA,200,0.391989,0.011025,0.143430,0.005601,37,0,4110,5.718000,0.615718432
2,GPU_Stress,AMOSA,201,0.380674,0.021633,0.150106,0.016995,24,0,4107,5.974000,0.619407314
2,GPU_Stress,AMOSA,202,0.408568,0.026154,0.123740,0.007833,38,0,4100,5.826000,0.599100795
2,GPU_Stress,AMOSA,203,0.402579,0.034514,0.128140,0.012235,37,0,4108,5.968000,0.602957431
2,GPU_Stress,AMOSA,204,0.421152,0.030271,0.130867,0.009650,33,0,4086,5.954000,0.588624970
2,GPU_Stress,AMOSA,205,0.421039,0.034286,0.130553,0.009782,31,0,4080,6.000000,0.588030797
2,GPU_Stress,AMOSA,206,0.402235,0.015666,0.132017,0.007517,30,0,4096,5.882000,0.606239359
2,GPU_Stress,AMOSA,207,0.391728,0.038419,0.142039,0.008956,26,0,4098,5.966000,0.611311018
2,GPU_Stress,AMOSA,208,0.369693,0.012112,0.152391,0.015125,30,0,4078,5.754000,0.630466491
2,GPU_Stress,AMOSA,209,0.426569,0.055419,0.144593,0.010559,31,1,4090,5.922000,0.583188935
2,GPU_Stress,AMOSA,MEAN,0.401623,0.027950,0.137787,0.010425,,1,4095,5.718000,0.583188935
3,CPU_Stress,GA_WaitingTime_Dominance,200,0.315211,0.022048,0.223201,0.007733,23,0,2227,4.646000,0.418584141
3,CPU_Stress,GA_WaitingTime_Dominance,201,0.309216,0.022266,0.225093,0.020811,20,0,1822,4.626000,0.419999660
3,CPU_Stress,GA_WaitingTime_Dominance,202,0.290868,0.015278,0.243749,0.005785,25,1,1816,4.606000,0.429189389
3,CPU_Stress,GA_WaitingTime_Dominance,203,0.311175,0.028635,0.222179,0.015792,30,0,1820,4.610000,0.418706415
3,CPU_Stress,GA_WaitingTime_Dominance,204,0.301337,0.010890,0.236257,0.009263,20,8,1821,4.622000,0.425560988
3,CPU_Stress,GA_WaitingTime_Dominance,205,0.297096,0.011088,0.233447,0.013738,31,2,1825,4.614000,0.427166671
3,CPU_Stress,GA_WaitingTime_Dominance,206,0.321416,0.014921,0.217141,0.014735,30,2,1823,4.612000,0.416324794
3,CPU_Stress,GA_WaitingTime_Dominance,207,0.294092,0.016268,0.239799,0.006325,33,4,1820,4.590000,0.427908185
3,CPU_Stress,GA_WaitingTime_Dominance,208,0.284813,0.012886,0.249060,0.006272,25,1,1820,4.644000,0.431647577
3,CPU_Stress,GA_WaitingTime_Dominance,209,0.284909,0.016604,0.249530,0.005951,28,3,1822,4.600000,0.431647577
3,CPU_Stress,GA_WaitingTime_Dominance,MEAN,0.301013,0.017088,0.233946,0.010641,,21,1861,4.590000,0.416324794
3,CPU_Stress,GA_Energy_Dominance,200,0.698688,0.117230,0.117990,0.019411,66,0,1966,5.592000,0.181481817
3,CPU_Stress,GA_Energy_Dominance,201,0.697717,0.114138,0.103328,0.011229,62,1,1936,5.544000,0.179071354
3,CPU_Stress,GA_Energy_Dominance,202,0.706188,0.110363,0.119665,0.013800,70,2,1953,5.592000,0.178826723
3,CPU_Stress,GA_Energy_Dominance,203,0.693817,0.114041,0.122272,0.023158,54,0,1944,5.592000,0.181534124
3,CPU_Stress,GA_Energy_Dominance,204,0.705046,0.116869,0.121244,0.019247,58,1,1944,5.592000,0.172298041
3,CPU_Stress,GA_Energy_Dominance,205,0.719232,0.086476,0.084684,0.008906,88,2,1970,5.530000,0.180354330
3,CPU_Stress,GA_Energy_Dominance,206,0.697924,0.113721,0.106919,0.010127,61,0,1943,5.554000,0.174741951
3,CPU_Stress,GA_Energy_Dominance,207,0.686465,0.121694,0.104916,0.013242,55,0,1916,5.570000,0.179247787
3,CPU_Stress,GA_Energy_Dominance,208,0.695172,0.116631,0.122149,0.014887,57,0,1938,5.592000,0.181028318
3,CPU_Stress,GA_Energy_Dominance,209,0.694884,0.127396,0.119893,0.013005,64,1,1944,5.592000,0.180405982
3,CPU_Stress,GA_Energy_Dominance,MEAN,0.699513,0.113856,0.112306,0.014701,,7,1945,5.530000,0.172298041
3,CPU_Stress,SA_WaitingTime_Dominance,200,0.286343,0.021477,0.248916,0.045101,26,0,787,4.860000,0.427454958
3,CPU_Stress,SA_WaitingTime_Dominance,201,0.280497,0.023926,0.252761,0.046234,14,0,774,5.098000,0.429638995
3,CPU_Stress,SA_WaitingTime_Dominance,202,0.281654,0.027115,0.251427,0.045522,21,0,764,5.174000,0.428464471
3,CPU_Stress,SA_WaitingTime_Dominance,203,0.284021,0.042953,0.249241,0.016770,30,0,807,4.990000,0.428075072
3,CPU_Stress,SA_WaitingTime_Dominance,204,0.284145,0.028196,0.250136,0.075844,9,0,775,5.070000,0.426706276
3,CPU_Stress,SA_WaitingTime_Dominance,205,0.283666,0.026110,0.249592,0.055829,16,0,774,4.788000,0.428075072
3,CPU_Stress,SA_WaitingTime_Dominance,206,0.285704,0.025117,0.248128,0.046601,20,0,788,4.826000,0.427571347
3,CPU_Stress,SA_WaitingTime_Dominance,207,0.282396,0.023910,0.251003,0.042292,25,0,803,4.792000,0.429069437
3,CPU_Stress,SA_WaitingTime_Dominance,208,0.292709,0.023306,0.244005,0.057382,14,0,780,4.952000,0.424859527
3,CPU_Stress,SA_WaitingTime_Dominance,209,0.312313,0.023414,0.240594,0.044317,28,0,797,4.834000,0.426735382
3,CPU_Stress,SA_WaitingTime_Dominance,MEAN,0.287345,0.026552,0.248580,0.047589,,0,784,4.788000,0.424859527
3,CPU_Stress,SA_Energy_Dominance,200,0.722120,0.098483,0.122586,0.073153,28,1,856,5.530000,0.178224688
3,CPU_Stress,SA_Energy_Dominance,201,0.707258,0.090762,0.127303,0.094426,21,1,857,5.558000,0.176944521
3,CPU_Stress,SA_Energy_Dominance,202,0.690337,0.131038,0.110485,0.006089,49,0,873,5.534000,0.175502163
3,CPU_Stress,SA_Energy_Dominance,203,0.704693,0.099607,0.110449,0.087616,17,2,879,5.530000,0.191829762
3,CPU_Stress,SA_Energy_Dominance,204,0.714350,0.123912,0.107028,0.072338,34,4,845,5.508000,0.171354134
3,CPU_Stress,SA_Energy_Dominance,205,0.722889,0.025538,0.125233,0.002610,17,7,824,5.480000,0.184826648
3,CPU_Stress,SA_Energy_Dominance,206,0.704516,0.072032,0.129986,0.088758,20,0,827,5.560000,0.188661340
3,CPU_Stress,SA_Energy_Dominance,207,0.700626,0.079286,0.140624,0.136922,11,1,862,5.568000,0.180942718
3,CPU_Stress,SA_Energy_Dominance,208,0.702276,0.011373,0.136867,0.125849,18,5,828,5.568000,0.177302657
3,CPU_Stress,SA_Energy_Dominance,209,0.686966,0.137851,0.135759,0.005505,49,7,884,5.568000,0.163137335
3,CPU_Stress,SA_Energy_Dominance,MEAN,0.705603,0.086988,0.124632,0.069326,,24,853,5.480000,0.163137335
3,CPU_Stress,NSGA-II,200,0.580192,0.013834,0.083190,0.008109,40,0,2528,5.104000,0.299813523
3,CPU_Stress,NSGA-II,201,0.591605,0.016162,0.084862,0.008597,44,1,2504,5.296000,0.290897827
3,CPU_Stress,NSGA-II,202,0.590502,0.014325,0.073527,0.013040,50,1,2490,5.122000,0.294138044
3,CPU_Stress,NSGA-II,203,0.616068,0.020650,0.061352,0.008114,54,1,2524,5.142000,0.277660047
3,CPU_Stress,NSGA-II,204,0.595946,0.023391,0.064281,0.011283,56,0,2513,5.114000,0.288658684
3,CPU_Stress,NSGA-II,205,0.595366,0.008444,0.080738,0.007645,34,6,2439,5.286000,0.291618955
3,CPU_Stress,NSGA-II,206,0.583425,0.010768,0.082035,0.008280,38,0,2467,5.236000,0.297326601
3,CPU_Stress,NSGA-II,207,0.594667,0.022609,0.073502,0.006290,59,0,2544,5.082000,0.289822207
3,CPU_Stress,NSGA-II,208,0.577172,0.011740,0.082694,0.009091,46,3,2438,5.230000,0.300687478
3,CPU_Stress,NSGA-II,209,0.577262,0.021777,0.070227,0.006653,52,0,2574,5.082000,0.300282565
3,CPU_Stress,NSGA-II,MEAN,0.590221,0.016370,0.075641,0.008710,,12,2502,5.082000,0.277660047
3,CPU_Stress,SPEA-II,200,0.605184,0.005972,0.076124,0.011957,37,8,3094,5.184000,0.288013328
3,CPU_Stress,SPEA-II,201,0.600087,0.016935,0.065807,0.009140,57,1,3135,5.130000,0.288011709
3,CPU_Stress,SPEA-II,202,0.607246,0.016203,0.062748,0.013281,54,1,3128,5.092000,0.283546984
3,CPU_Stress,SPEA-II,203,0.611998,0.014001,0.060054,0.011440,48,12,3139,5.152000,0.281797020
3,CPU_Stress,SPEA-II,204,0.591040,0.011389,0.074549,0.007001,51,1,3167,5.102000,0.295394565
3,CPU_Stress,SPEA-II,205,0.572537,0.013859,0.077435,0.007298,45,1,3166,5.102000,0.303985946
3,CPU_Stress,SPEA-II,206,0.608001,0.008562,0.068154,0.007032,53,7,3166,5.096000,0.286980406
3,CPU_Stress,SPEA-II,207,0.578300,0.011926,0.072934,0.008535,47,0,3170,5.064000,0.302037173
3,CPU_Stress,SPEA-II,208,0.594845,0.017114,0.070453,0.015866,46,5,3173,5.026000,0.292294227
3,CPU_Stress,SPEA-II,209,0.585632,0.010743,0.070364,0.007902,50,2,3134,5.066000,0.298640010
3,CPU_Stress,SPEA-II,MEAN,0.595487,0.012670,0.069862,0.009945,,38,3147,5.026000,0.281797020
3,CPU_Stress,AMOSA,200,0.466191,0.009285,0.138361,0.012740,20,1,4139,5.280000,0.351641179
3,CPU_Stress,AMOSA,201,0.448542,0.012970,0.141931,0.007494,20,0,4123,5.284000,0.359307556
3,CPU_Stress,AMOSA,202,0.462145,0.007520,0.137872,0.007675,22,5,4121,5.160000,0.354878978
3,CPU_Stress,AMOSA,203,0.457565,0.010559,0.132661,0.012728,17,1,4137,5.242000,0.355780984
3,CPU_Stress,AMOSA,204,0.448751,0.012261,0.132960,0.025419,20,0,4146,5.308000,0.359029242
3,CPU_Stress,AMOSA,205,0.460022,0.014939,0.130318,0.010367,26,0,4147,5.288000,0.353985306
3,CPU_Stress,AMOSA,206,0.451034,0.015548,0.126043,0.025331,26,0,4134,5.274000,0.358054774
3,CPU_Stress,AMOSA,207,0.457316,0.009940,0.143827,0.006382,24,1,4141,5.234000,0.355967716
3,CPU_Stress,AMOSA,208,0.452024,0.011852,0.130758,0.019481,21,1,4185,5.204000,0.358359987
3,CPU_Stress,AMOSA,209,0.453768,0.015480,0.124723,0.027309,19,1,4151,5.268000,0.356878382
