Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts,IsUniversalPareto
GA_Energy_Dominance,202,8.854000,0.036448811,12931.702,false
GA_Energy_Dominance,202,9.344000,0.035942902,12154.948,false
GA_Energy_Dominance,202,9.024000,0.036041174,13207.603,false
GA_Energy_Dominance,202,9.836000,0.035698241,12195.462,false
GA_Energy_Dominance,202,9.746000,0.035782738,12140.389,false
GA_Energy_Dominance,202,9.954000,0.035677619,12016.670,false
GA_Energy_Dominance,202,10.234000,0.035516899,11692.342,false
GA_Energy_Dominance,202,11.080000,0.035310405,12316.499,false
GA_Energy_Dominance,202,10.518000,0.035460625,12082.131,false
GA_Energy_Dominance,202,10.686000,0.035392603,12565.040,false
GA_Energy_Dominance,202,11.516000,0.035040251,11796.550,false
GA_Energy_Dominance,202,11.194000,0.035118864,11875.497,false
GA_Energy_Dominance,202,11.546000,0.034846014,11943.391,false
GA_Energy_Dominance,202,12.072000,0.034551923,11947.644,false
GA_Energy_Dominance,202,11.738000,0.034625646,11746.372,false
GA_Energy_Dominance,202,12.190000,0.034424333,12063.671,false
GA_Energy_Dominance,202,12.512000,0.034323198,11559.867,false
GA_Energy_Dominance,202,12.910000,0.034294196,11874.152,false
GA_Energy_Dominance,202,13.056000,0.034058886,11241.423,false
GA_Energy_Dominance,202,13.210000,0.033810965,11253.646,false
GA_Energy_Dominance,202,13.342000,0.033766474,11734.127,false
GA_Energy_Dominance,202,13.818000,0.033621894,10856.753,false
GA_Energy_Dominance,202,13.934000,0.033491763,10362.741,false
GA_Energy_Dominance,202,13.688000,0.033621946,10721.209,false
GA_Energy_Dominance,202,14.242000,0.033369166,10382.961,false
GA_Energy_Dominance,202,14.368000,0.033270221,10657.458,false
GA_Energy_Dominance,202,14.522000,0.033028187,10147.256,true
GA_Energy_Dominance,202,14.374000,0.033072334,10186.594,true
GA_Energy_Dominance,202,14.858000,0.032916616,10453.995,true
