Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
2,GPU_Stress,SPEA-II,205,0.525357,0.154865,0.254978,0.038175,18,0,3184,18.000000,0.474013055
2,GPU_Stress,SPEA-II,206,0.546103,0.177400,0.243026,0.016786,22,0,3226,18.000000,0.441632745
2,GPU_Stress,SPEA-II,207,0.529447,0.165255,0.272405,0.018057,19,0,3233,18.000000,0.465065570
2,GPU_Stress,SPEA-II,208,0.546121,0.156163,0.243013,0.052643,22,0,3174,18.000000,0.453584475
2,GPU_Stress,SPEA-II,209,0.571083,0.142654,0.248662,0.014959,17,0,3210,18.000000,0.435449388
2,GPU_Stress,SPEA-II,MEAN,0.544075,0.157355,0.256342,0.023640,,0,3211,18.000000,0.435449388
2,GPU_Stress,AMOSA,200,0.336323,0.088629,0.447141,0.021987,7,0,4076,18.000000,0.610722970
2,GPU_Stress,AMOSA,201,0.348304,0.116527,0.421641,0.045161,7,0,4091,18.000000,0.599621073
2,GPU_Stress,AMOSA,202,0.343765,0.144735,0.430888,0.017725,8,0,4078,18.000000,0.604723170
2,GPU_Stress,AMOSA,203,0.337456,0.200197,0.409245,0.058908,8,0,4088,18.000000,0.608317191
