Algorithm,Seed,Makespan,Energy,IsUniversalPareto
SA_Energy_Dominance,203,41.000000,0.398751449,false
SA_Energy_Dominance,203,43.000000,0.395437240,false
SA_Energy_Dominance,203,44.000000,0.347559103,false
SA_Energy_Dominance,203,45.000000,0.330359731,false
SA_Energy_Dominance,203,46.000000,0.292749168,false
SA_Energy_Dominance,203,47.000000,0.278497561,true
SA_Energy_Dominance,204,18.000000,0.630687871,true
SA_Energy_Dominance,204,22.000000,0.630645000,false
SA_Energy_Dominance,204,38.000000,0.520748119,false
SA_Energy_Dominance,204,39.000000,0.420856075,false
SA_Energy_Dominance,204,40.000000,0.414216195,false
SA_Energy_Dominance,204,41.000000,0.390776089,false
SA_Energy_Dominance,204,42.000000,0.371614112,false
SA_Energy_Dominance,204,43.000000,0.329328000,false
SA_Energy_Dominance,204,44.000000,0.319071568,false
SA_Energy_Dominance,204,45.000000,0.292529113,false
SA_Energy_Dominance,205,18.000000,0.633266012,false
SA_Energy_Dominance,205,19.000000,0.631507549,false
SA_Energy_Dominance,205,21.000000,0.627339522,false
SA_Energy_Dominance,205,30.000000,0.622539793,false
SA_Energy_Dominance,205,31.000000,0.619467776,false
SA_Energy_Dominance,205,46.000000,0.538591840,false
SA_Energy_Dominance,205,47.000000,0.450159279,false
SA_Energy_Dominance,205,48.000000,0.311512899,false
SA_Energy_Dominance,205,49.000000,0.296760096,false
SA_Energy_Dominance,206,18.000000,0.631059464,false
SA_Energy_Dominance,206,42.000000,0.558883288,false
SA_Energy_Dominance,206,43.000000,0.530236557,false
SA_Energy_Dominance,206,44.000000,0.485328908,false
SA_Energy_Dominance,206,45.000000,0.481697954,false
SA_Energy_Dominance,206,46.000000,0.395341976,false
SA_Energy_Dominance,206,47.000000,0.379791204,false
SA_Energy_Dominance,206,48.000000,0.347920993,false
SA_Energy_Dominance,206,49.000000,0.285220738,false
SA_Energy_Dominance,207,18.000000,0.630754753,false
SA_Energy_Dominance,207,22.000000,0.629846406,false
SA_Energy_Dominance,207,37.000000,0.600762308,false
