Scenario,ScenarioName,Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts
1,Balanced,GA_Energy_Dominance,202,12.364000,0.053099801,14102.946
1,Balanced,GA_Energy_Dominance,202,12.920000,0.052742227,13942.605
1,Balanced,GA_Energy_Dominance,202,12.790000,0.052864219,13697.871
1,Balanced,GA_Energy_Dominance,202,13.054000,0.052581020,13373.690
1,Balanced,GA_Energy_Dominance,202,13.146000,0.052338674,13617.653
1,Balanced,GA_Energy_Dominance,202,13.400000,0.052244550,13211.973
1,Balanced,GA_Energy_Dominance,202,13.518000,0.052240628,13445.555
1,Balanced,GA_Energy_Dominance,202,13.678000,0.052094875,13383.643
1,Balanced,GA_Energy_Dominance,202,13.674000,0.052236961,13603.391
1,Balanced,GA_Energy_Dominance,202,13.970000,0.051995215,13661.050
1,Balanced,GA_Energy_Dominance,202,13.828000,0.052010887,13671.972
1,Balanced,GA_Energy_Dominance,202,14.082000,0.051837602,13577.098
1,Balanced,GA_Energy_Dominance,202,14.564000,0.051588858,12582.512
1,Balanced,GA_Energy_Dominance,202,14.294000,0.051632884,13067.024
1,Balanced,GA_Energy_Dominance,202,14.806000,0.051491962,13080.339
1,Balanced,GA_Energy_Dominance,202,14.998000,0.051401851,13153.282
1,Balanced,GA_Energy_Dominance,202,15.114000,0.051286114,13300.483
1,Balanced,GA_Energy_Dominance,202,15.300000,0.051229059,13060.396
1,Balanced,GA_Energy_Dominance,202,15.962000,0.050965725,13148.941
1,Balanced,GA_Energy_Dominance,202,15.668000,0.051133220,12471.577
1,Balanced,GA_Energy_Dominance,202,16.112000,0.050915206,12942.156
1,Balanced,GA_Energy_Dominance,202,15.786000,0.051013506,13173.905
1,Balanced,GA_Energy_Dominance,202,16.288000,0.050908727,13113.520
1,Balanced,GA_Energy_Dominance,202,16.466000,0.050893021,12714.166
1,Balanced,GA_Energy_Dominance,202,16.642000,0.050727694,12480.652
1,Balanced,GA_Energy_Dominance,202,17.114000,0.050582827,12458.475
1,Balanced,GA_Energy_Dominance,202,17.438000,0.050565252,12666.526
1,Balanced,GA_Energy_Dominance,202,17.076000,0.050721898,12838.621
1,Balanced,GA_Energy_Dominance,202,17.812000,0.050464846,12371.849
1,Balanced,GA_Energy_Dominance,202,18.074000,0.050400517,12072.975
1,Balanced,GA_Energy_Dominance,202,18.150000,0.050204917,12286.015
1,Balanced,GA_Energy_Dominance,202,18.410000,0.050192958,12435.010
1,Balanced,GA_Energy_Dominance,202,18.454000,0.049816030,12789.955
1,Balanced,GA_Energy_Dominance,202,19.106000,0.049716752,12633.757
1,Balanced,GA_Energy_Dominance,202,18.804000,0.049718610,12898.331
1,Balanced,GA_Energy_Dominance,202,19.252000,0.049505292,12253.803
1,Balanced,GA_Energy_Dominance,202,19.540000,0.049456491,12228.987
1,Balanced,GA_Energy_Dominance,202,19.964000,0.049437440,12283.837
1,Balanced,GA_Energy_Dominance,202,20.356000,0.049378993,12548.902
1,Balanced,GA_Energy_Dominance,202,20.644000,0.049321260,12342.184
1,Balanced,GA_Energy_Dominance,202,21.028000,0.049299150,12436.698
1,Balanced,GA_Energy_Dominance,202,20.840000,0.049317513,12424.714
1,Balanced,GA_Energy_Dominance,202,21.216000,0.049293700,12302.514
1,Balanced,GA_Energy_Dominance,202,21.452000,0.049086233,12046.021
1,Balanced,GA_Energy_Dominance,202,21.664000,0.048958989,12342.281
1,Balanced,GA_Energy_Dominance,202,22.266000,0.048853866,11835.972
1,Balanced,GA_Energy_Dominance,202,22.568000,0.048782294,11834.183
1,Balanced,GA_Energy_Dominance,202,22.766000,0.048715472,11736.098
1,Balanced,GA_Energy_Dominance,202,23.070000,0.048633189,11753.270
1,Balanced,GA_Energy_Dominance,202,23.582000,0.048578448,12164.491
1,Balanced,GA_Energy_Dominance,202,23.324000,0.048629516,11939.929
1,Balanced,GA_Energy_Dominance,203,5.320000,0.061557678,16515.420
1,Balanced,GA_Energy_Dominance,203,5.064000,0.062082278,17084.477
1,Balanced,GA_Energy_Dominance,203,4.606000,0.062295035,16874.979
1,Balanced,GA_Energy_Dominance,203,5.642000,0.061361218,17916.058
1,Balanced,GA_Energy_Dominance,203,6.812000,0.060799198,17286.013
1,Balanced,GA_Energy_Dominance,203,6.854000,0.060701228,17336.915
1,Balanced,GA_Energy_Dominance,203,6.364000,0.060879961,18038.620
