Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
1,Balanced,NSGA-II_PC90,201,0.370319,0.025509,0.417978,0.002367,37,0,13240,2.932000,0.058414091
1,Balanced,NSGA-II_PC90,202,0.546663,0.016595,0.292502,0.002372,50,0,13363,3.022000,0.054841768
1,Balanced,NSGA-II_PC90,203,0.566987,0.008782,0.277240,0.002807,49,4,13457,2.992000,0.054455097
1,Balanced,NSGA-II_PC90,204,0.482654,0.009433,0.347322,0.004281,34,0,13689,2.904000,0.056236008
1,Balanced,NSGA-II_PC90,205,0.561714,0.022060,0.257915,0.004744,44,0,13609,3.128000,0.054447199
1,Balanced,NSGA-II_PC90,206,0.563085,0.011859,0.283559,0.003750,43,0,14051,3.022000,0.054506153
1,Balanced,NSGA-II_PC90,207,0.457116,0.021848,0.359243,0.028087,31,0,13667,3.012000,0.056705548
1,Balanced,NSGA-II_PC90,208,0.534663,0.015254,0.315976,0.003646,47,0,13851,2.932000,0.055119854
1,Balanced,NSGA-II_PC90,209,0.520026,0.015377,0.320324,0.003281,44,0,13700,2.846000,0.055445364
1,Balanced,NSGA-II_PC90,MEAN,0.511242,0.016444,0.319876,0.006203,,4,13605,2.846000,0.054447199
1,Balanced,SPEA-II_PC90,200,0.473057,0.016412,0.354483,0.007737,37,0,15062,2.810000,0.056403903
1,Balanced,SPEA-II_PC90,201,0.495861,0.024514,0.329248,0.002855,44,0,14425,2.716000,0.055965123
1,Balanced,SPEA-II_PC90,202,0.498448,0.011164,0.349601,0.002835,38,2,15355,2.822000,0.055946152
1,Balanced,SPEA-II_PC90,203,0.500455,0.021653,0.340591,0.005034,40,0,15428,2.908000,0.055824849
1,Balanced,SPEA-II_PC90,204,0.426908,0.014265,0.400991,0.002572,30,0,15644,2.722000,0.057377984
1,Balanced,SPEA-II_PC90,205,0.442303,0.017347,0.371781,0.002728,46,0,15014,2.874000,0.057021924
1,Balanced,SPEA-II_PC90,206,0.497647,0.014055,0.341750,0.004851,39,0,14438,2.876000,0.055910304
1,Balanced,SPEA-II_PC90,207,0.435889,0.008689,0.398167,0.001052,33,0,14299,2.854000,0.057188966
1,Balanced,SPEA-II_PC90,208,0.464581,0.008559,0.371307,0.002288,35,1,14127,2.824000,0.056626802
1,Balanced,SPEA-II_PC90,209,0.456967,0.011011,0.377729,0.003012,35,1,14527,2.738000,0.056792801
1,Balanced,SPEA-II_PC90,MEAN,0.469212,0.014767,0.363565,0.003496,,4,14831,2.716000,0.055824849
1,Balanced,AMOSA_PC90,200,0.275461,0.050235,0.469980,0.004078,27,0,14783,3.114000,0.060209765
1,Balanced,AMOSA_PC90,201,0.227313,0.045088,0.506846,0.008752,23,0,14768,3.092000,0.061166395
1,Balanced,AMOSA_PC90,202,0.246305,0.046366,0.497525,0.005735,26,0,14973,3.130000,0.060806041
1,Balanced,AMOSA_PC90,203,0.237098,0.043696,0.509132,0.001964,27,0,15244,3.066000,0.060992600
1,Balanced,AMOSA_PC90,204,0.250841,0.041561,0.495969,0.004757,27,0,12947,3.088000,0.060714912
1,Balanced,AMOSA_PC90,205,0.263963,0.040303,0.484598,0.003806,31,0,12614,2.968000,0.060456383
1,Balanced,AMOSA_PC90,206,0.238735,0.046654,0.500779,0.004125,23,0,14926,3.074000,0.060953369
1,Balanced,AMOSA_PC90,207,0.253587,0.041716,0.492945,0.005398,17,0,14759,3.086000,0.060674210
1,Balanced,AMOSA_PC90,208,0.237915,0.038588,0.503619,0.002969,22,0,13495,3.068000,0.060981060
1,Balanced,AMOSA_PC90,209,0.219730,0.042975,0.521066,0.004405,24,0,10405,3.134000,0.061314129
1,Balanced,AMOSA_PC90,MEAN,0.245095,0.043718,0.498246,0.004599,,0,13891,2.968000,0.060209765
1,Balanced,GA_WaitingTime_Dominance_PC60,200,0.103051,0.049976,0.624279,0.048404,3,0,6891,3.412000,0.063622735
1,Balanced,GA_WaitingTime_Dominance_PC60,201,0.104598,0.047948,0.624587,0.004631,4,0,9031,3.300000,0.063600919
1,Balanced,GA_WaitingTime_Dominance_PC60,202,0.107284,0.048088,0.620194,0.006735,6,0,10102,3.328000,0.063544508
1,Balanced,GA_WaitingTime_Dominance_PC60,203,0.102561,0.048360,0.627101,0.000000,1,0,9550,3.438000,0.063632006
1,Balanced,GA_WaitingTime_Dominance_PC60,204,0.104904,0.047334,0.625114,0.000000,2,0,9821,3.370000,0.063590570
1,Balanced,GA_WaitingTime_Dominance_PC60,205,0.112020,0.047399,0.618124,0.003573,5,0,10162,3.318000,0.063453264
1,Balanced,GA_WaitingTime_Dominance_PC60,206,0.112381,0.045427,0.617274,0.001376,7,0,9670,3.212000,0.063452510
1,Balanced,GA_WaitingTime_Dominance_PC60,207,0.111499,0.044837,0.617281,0.023485,7,0,10141,3.188000,0.063472236
1,Balanced,GA_WaitingTime_Dominance_PC60,208,0.107817,0.047935,0.619844,0.016913,7,0,9469,3.314000,0.063535989
1,Balanced,GA_WaitingTime_Dominance_PC60,209,0.103631,0.049293,0.623352,0.023548,5,0,9347,3.360000,0.063614197
